{'topK': 66, 'alpha': 0.30077950803045783, 'beta': 0.22779750090858622}
best = 0.1460532864046517
topK,alpha,beta,result
75.0,0.3595788201747595,0.2248101685313318,0.14528524765846149
79.0,0.33811654992439677,0.21513408295033187,0.1451525393338233
84.0,0.3957228614189022,0.211111981646481,0.14512214415050775
76.0,0.3462187678540985,0.22780960858061722,0.14515770606890274
69.0,0.35196924117678974,0.22212194258602755,0.1450233875532481
74.0,0.363755515382635,0.21680258237169964,0.14530394353923
78.0,0.3292309063504103,0.23172104681294015,0.14523725007256402
65.0,0.3440117427179616,0.2247833710062593,0.1456155675710689
61.0,0.3714934994121051,0.22477678757581604,0.14423756134343044
64.0,0.3419312446605579,0.2188371820415655,0.1450114112602847
66.0,0.3572308002966556,0.22715989140669127,0.14518144458847906
81.0,0.3778464479384664,0.20844381064074555,0.14524083376213576
127.0,0.3192726188655771,0.216399825896074,0.14246928033751977
71.0,0.3474622151513388,0.23800714165968143,0.14523897073308867
73.0,0.3543963588915057,0.2303701261769403,0.14551096359267943
75.0,0.3638847615523348,0.22226094039635572,0.14488718459225428
57.0,0.3542246370285761,0.22925775463405434,0.14431077055813693
69.0,0.3314208327862308,0.2314996354187798,0.14509620490238018
79.0,0.36982520042022415,0.21237132327019306,0.1452049012733545
77.0,0.33862059446554355,0.22126948187988776,0.14549678187769613
77.0,0.33860939961005865,0.2236970827644872,0.144975163239689
81.0,0.37979274430948967,0.2297136612324816,0.14484777423813566
73.0,0.35580802935185685,0.2200405664811209,0.1451769470761542
76.0,0.3439539349832613,0.21456617414052748,0.14486740647499727
73.0,0.36427406570689175,0.22552123445182953,0.1451644092418466
67.0,0.34883127062866404,0.21929000980990232,0.14557849523720884
64.0,0.3548176550776211,0.23432951438405533,0.14541298248588805
63.0,0.35870156269732373,0.2201085312256416,0.1449492279326394
67.0,0.3298449898777504,0.23322552537518013,0.14555652725588672
65.0,0.3286121025457731,0.20471399260856077,0.1430993193803368
66.0,0.3360893314241518,0.22450757984458258,0.14516006929910089
62.0,0.34477493633370626,0.21235923855077476,0.1431486351716639
83.0,0.32703896516666725,0.23319316528236697,0.14437859897330735
67.0,0.36975071359521566,0.2272800993412556,0.1451597918066531
68.0,0.35439784352152703,0.23570840406312515,0.1452235996672909
78.0,0.3092904533625205,0.22995429254755997,0.14464432965495438
75.0,0.342568907291484,0.21939401047627793,0.1453298142015138
70.0,0.3622863635305108,0.22193162988008583,0.14525054549580385
64.0,0.3511515736466365,0.24110605161841328,0.14530620426334245
79.0,0.33614260678495017,0.23223393995393343,0.14524757924280693
76.0,0.3689474067288121,0.21635465596087705,0.1450529971431099
74.0,0.3189116925483271,0.22604980918246073,0.14578358232668776
74.0,0.3246207559970827,0.22695568339174083,0.14541949882015232
74.0,0.3222389716665545,0.2260064353953435,0.14549689638541827
74.0,0.31515810149427265,0.22389817236859766,0.14553303266961437
73.0,0.30147367296658867,0.22560200927948015,0.14528777139248808
78.0,0.3122561698963156,0.22724581725025772,0.14505369281613675
73.0,0.3248232316672579,0.21672693747284694,0.14479030850165353
70.0,0.30827341060333563,0.23507023322393877,0.14516682143399942
80.0,0.3176565587519796,0.22293767695229533,0.14465488395980214
75.0,0.3206681783539415,0.21296406424094352,0.14511185583879221
77.0,0.30291844707526605,0.23022744093462152,0.14482262365044374
58.0,0.2963122596207788,0.21898695614919256,0.14352527352335048
75.0,0.32200084268183193,0.22424175689640505,0.1455613276279452
74.0,0.31405375688972675,0.22711275958096722,0.1458636050442358
71.0,0.315298406888765,0.2260352423446613,0.14518470710281017
74.0,0.32099688647156854,0.2343552005600361,0.1452065885139647
67.0,0.2907132053645363,0.2243467215804021,0.14541682656674637
68.0,0.30908902226178775,0.2225763693381708,0.14550310902259275
67.0,0.2945500918363155,0.22278400197667717,0.14545264439949118
69.0,0.30931956292022644,0.22126884103704703,0.1452521454695249
104.0,0.2883419965778381,0.2094276877247161,0.1432698311304279
71.0,0.27695748068739434,0.21758354916070008,0.14518091218748388
66.0,0.2945041889556913,0.22393369685616427,0.14557417677682566
66.0,0.2982827620487683,0.22703275310445142,0.14602605239133748
66.0,0.3068187728050895,0.313848662885191,0.14256290025770071
68.0,0.29225329528064314,0.2229560398303911,0.14547913100692894
68.0,0.29682878798088685,0.22174939553370138,0.14510976822756205
65.0,0.2825256528625789,0.2156150131616397,0.14392232247982825
61.0,0.2702797086462499,0.22319790182391785,0.14389149226119732
67.0,0.2945507003198277,0.22631609059559865,0.14576385173855838
67.0,0.29378012046285146,0.3003889935631011,0.14327193946973127
64.0,0.29811858950294107,0.22906529222438496,0.14563596048734
63.0,0.29961923022779396,0.229211504108051,0.14522000035943555
64.0,0.28315422099375187,0.2189105541681555,0.14422864069089736
66.0,0.30077950803045783,0.22779750090858622,0.1460532864046517
66.0,0.2989574640317661,0.22205890273109183,0.14516068777333738
62.0,0.28943637908373077,0.22902816117890346,0.14468765098693637
67.0,0.30264155922128155,0.2132638289677458,0.1440799064810167
65.0,0.3104031699394148,0.13156101909639595,0.14301950068175068
69.0,0.2865953494913109,0.22035073431723654,0.1454975764500759
69.0,0.27254711974189383,0.2174938743718935,0.14492439744517088
60.0,0.31521905743174583,0.2302856760441889,0.14451539883943856
69.0,0.28745659701664134,0.22560520548364368,0.14523541443878887
63.0,0.2629834652887372,0.21890537413495773,0.14352458887114744
71.0,0.3045494000158944,0.211987672399234,0.1449849705378306
68.0,0.2834351094956737,0.23705812798228387,0.14513785677554952
66.0,0.3119899113663195,0.226384831837036,0.14580437316720746
65.0,0.31460608657805245,0.23144145078922237,0.1455935676368537
65.0,0.3085343134502707,0.2334146477169185,0.14578636184066515
65.0,0.3114610233586114,0.33772549535554985,0.14130157631835447
63.0,0.3156209748058815,0.24261037005713773,0.1450935808468135
60.0,0.3153864674867434,0.23274547304226043,0.14462562406399412
65.0,0.3033436262169514,0.26444845429882485,0.14422934239637528
62.0,0.3047882396589594,0.23913828011253419,0.1451077597250234
66.0,0.3215603766346947,0.23327283889868727,0.14596855741230433
66.0,0.32273259829487866,0.2341653666067279,0.1458572874482681
65.0,0.2983552349179526,0.23751504208978716,0.14564377007878446
64.0,0.31331166043324327,0.24366742578018094,0.14536233824728345
66.0,0.2976584040566475,0.23691517788767158,0.1453403095053956
61.0,0.32324208744408217,0.23377676127677677,0.1450641889315443
59.0,0.3055984475962753,0.23953630205330823,0.1446730827451455
65.0,0.32901510311801385,0.23323144039043658,0.1456234099745933
63.0,0.3288987566671849,0.23476489862312286,0.14493923957346883
65.0,0.31854362797094177,0.25092934439687514,0.14478277662919056
66.0,0.3311039537701145,0.23951992925899623,0.14522767284223245
62.0,0.32551814238379045,0.2445051774041067,0.14525582005335125
65.0,0.2961178770959671,0.23067267690705046,0.14596928313564544
64.0,0.3003314308202879,0.2333200442357366,0.14567131538085756
58.0,0.29616697699062106,0.23359406750236966,0.14409036802968914
64.0,0.2998991616803709,0.24002320568870217,0.14527476785245777
56.0,0.31084311231723694,0.23222386109012005,0.1438671083898136
61.0,0.27934463775021484,0.24702824071334553,0.14524619388573534
65.0,0.3173277620425247,0.235634126462793,0.14566098339688707
66.0,0.2930796470293625,0.281398427668216,0.14410330100216653
64.0,0.3070413816429935,0.2371074531760522,0.14527196401298922
62.0,0.31707031540240005,0.24355326730973478,0.14480545367822897
66.0,0.3014997416589088,0.23019459230093578,0.14572286302888976
64.0,0.30046917007325247,0.22940979966211827,0.1454862994419427
59.0,0.286328606891075,0.23707882170308803,0.1448594045782929
66.0,0.2939770000640405,0.25640017139279075,0.1446111819222105
63.0,0.3059434613496774,0.23026114740006962,0.14548721010213445
67.0,0.2777828958522785,0.2290723718411231,0.14548141361938247
65.0,0.32155042742816015,0.2414626894449863,0.14549097339724384
61.0,0.29473195900090154,0.18354515284828035,0.14293567605797175
68.0,0.5999366858108881,0.23541525953103531,0.14136315969069074
63.0,0.303041678059292,0.22760491255705742,0.14517785597915112
70.0,0.31127098552413385,0.16642584873055427,0.14280069815353086
111.0,0.31885119809533496,0.23375414389496324,0.1423885322795942
66.0,0.2636992748919317,0.24659988215051515,0.14480830972683795
68.0,0.2885353732165322,0.2279572659938514,0.14517489890808696
60.0,0.29957475323379607,0.1947891907452053,0.14275999278874196
64.0,0.308028132670789,0.23963037441549925,0.14558561486272437
64.0,0.30826031017369243,0.2428146312213704,0.14532087705853727
62.0,0.2907084855324501,0.23931263170046577,0.14523018040017405
66.0,0.2763319364470155,0.25050445988112313,0.14442426646098902
65.0,0.3033020012542993,0.27029708864597923,0.1441748271588533
69.0,0.31219997964928,0.23556269919987802,0.14535557672453153
67.0,0.33174178362983653,0.23124789890644198,0.14545928712727169
53.0,0.19449275668928806,0.23854289362492898,0.14226079929537225
63.0,0.2886556990860008,0.24787965168167964,0.1451000716045776
60.0,0.2980120821389665,0.23283474438565221,0.14469793249923954
65.0,0.3152709054319517,0.2279833122901237,0.14552114993291418
70.0,0.28094008328190606,0.2391043386223625,0.14504294535428658
62.0,0.3243886296695106,0.228852133985477,0.14538836688022003
68.0,0.49161779752529583,0.20169200344230603,0.1445548615292883
58.0,0.3052074024718599,0.24520909692488252,0.14502224182804585
65.0,0.2967134330744313,0.23466254200508394,0.1458517182009803
65.0,0.29801836819569344,0.23532200189097832,0.14577223001943468
64.0,0.3101206888713136,0.24066280634198173,0.14535455590866125
60.0,0.29711284319317505,0.23599877283427706,0.14484698340924515
63.0,0.2844252100200918,0.2538815031217353,0.14503065873036947
67.0,0.2179023288808442,0.23480188524074516,0.14429429841915367
65.0,0.31952207902388796,0.24504072067328156,0.14505709915294515
70.0,0.2693227931238933,0.23280901657411782,0.14465372256710335
62.0,0.3344799701009613,0.24058769907888067,0.14530617570345591
68.0,0.30084678733649634,0.116526925110909,0.1426444814656411
64.0,0.16098364077649074,0.2314217041803888,0.1432375371028829
67.0,0.31180555108125907,0.2365738652159685,0.14544122039434781
61.0,0.3275102355261044,0.3186312905803548,0.14268109162293638
57.0,0.291382111118955,0.2271114930125669,0.14381243131313404
70.0,0.25360539500696033,0.17801583222871997,0.1426464373526246
65.0,0.3056212848088191,0.24171550817376738,0.14532105598799752
66.0,0.3177101292541172,0.23179451219248717,0.14581187468945214
63.0,0.3132561153699901,0.24802297135159818,0.14516720542891653
66.0,0.32196302082241607,0.23199612283773174,0.14598119290213948
69.0,0.3279283139059846,0.29202196831398747,0.14356975512593873
66.0,0.31909237225830667,0.23202139226062943,0.1458854092843638
136.0,0.32016292705698224,0.23230118223579765,0.14150209965615798
66.0,0.3175270121102546,0.2350073644685811,0.1460288842976364
60.0,0.3224005126500577,0.23678504618381627,0.14484061418334324
66.0,0.3301745217451738,0.2285177695062694,0.1454389013294669
67.0,0.2777096328716291,0.23656885169431974,0.14521300579743895
61.0,0.30105453090483064,0.22710327688703483,0.14459085996568852
71.0,0.3217938161984679,0.23206915466384923,0.14541970142718097
63.0,0.2957807850524595,0.24324689655055623,0.1452751123200921
66.0,0.28539254621629995,0.23467319138035908,0.1452814522462107
68.0,0.33564929754743233,0.2265056131131925,0.14504245593556983
65.0,0.31555199990945376,0.25749273113903903,0.14448370759013365
42.0,0.3052119460068826,0.22623208702615,0.14280291476956825
55.0,0.2932785074517532,0.23725076270454107,0.14415384822498326
62.0,0.32510133539289937,0.23210264960882393,0.14508189372228414
59.0,0.31802152039932646,0.28487113356231697,0.144184966734624
69.0,0.306411724359052,0.33240532766425157,0.14129510230686215
64.0,0.2997027847684,0.2443427986817698,0.14522948013117576
67.0,0.3342836908480464,0.22824559301017242,0.1451155139102112
71.0,0.28340291977188037,0.2367197364422717,0.14533345173237266
62.0,0.4314702170572038,0.24896652777151498,0.14386977730776776
66.0,0.31317476875908745,0.2256082452096569,0.14556959173914302
69.0,0.5381683611746509,0.2310513004976353,0.14275562888885263
65.0,0.2917264046954667,0.30188965584738303,0.14384312409876998
63.0,0.42541182707232783,0.2417211479162887,0.14430631625304258
68.0,0.3270023960799471,0.1432300794741882,0.142735397415719
71.0,0.3097287986435149,0.23432002017298403,0.14521738970225218
59.0,0.3183060637511747,0.22531976807765233,0.14394924869060816
65.0,0.407994368574862,0.238461885031093,0.14464837403531747
61.0,0.27543332485467265,0.23071676718563966,0.14453262447443327
67.0,0.30002761543854345,0.22400640637701014,0.14542883040248905
64.0,0.32975795442423167,0.10261163779601311,0.1420813280772124
51.0,0.28815763668159844,0.21649756475213702,0.14266835490367738
69.0,0.3066752371691136,0.2321088449602357,0.1447579656805904
66.0,0.3381446124008418,0.24033196315522123,0.14536699931071925
93.0,0.31667603838893166,0.2522865994538884,0.14330254376894389
98.0,0.29935127006848755,0.22043729160427397,0.1433817201057441
62.0,0.23883135876543443,0.20825901147446196,0.14290820241509827
57.0,0.3108023283610125,0.15904614803497602,0.14281648343944997
45.0,0.3241607197489404,0.23513991248580718,0.14298881789005236
71.0,0.4506495011448267,0.2287464998104968,0.14388414910294736
64.0,0.29210584890233887,0.24370412231840405,0.14551164606107875
68.0,0.3368665478045233,0.1698218644114602,0.1427214291906937
66.0,0.3040274262996166,0.22446140293709008,0.14538560183588176
61.0,0.26914293360305713,0.23095685787294878,0.1446211475101719
64.0,0.31852400087713034,0.23759421117999907,0.14518118956646542
68.0,0.22133176496539697,0.18785309398013508,0.14284004864694233
71.0,0.3292965496189538,0.21712402781610285,0.1448629133606195
66.0,0.28496375913021643,0.22299761165803708,0.14535060983040146
63.0,0.18502511441995473,0.3083959902746785,0.14210016450340984
60.0,0.3108619964213469,0.1957664833446064,0.14252388388487885
69.0,0.29699786599019207,0.2679007265639139,0.14390742126840161
66.0,0.2807191206843982,0.24680075464295306,0.1449834659622441
63.0,0.3199381987348431,0.23405680627951872,0.14513022790504415
67.0,0.24661822150370466,0.2273433838959641,0.14482338996448896
72.0,0.3034432123674114,0.23852850209588705,0.14514349627344236
64.0,0.3392699964977943,0.23019465069584252,0.14492414751015162
69.0,0.3126883651242474,0.22141165895577147,0.14525610555832405
59.0,0.29349353892867824,0.2121707709807658,0.1427352555465681
62.0,0.3259064327966068,0.2605331706852849,0.14488224647877865
65.0,0.3046133569642443,0.23381495277558187,0.14581948977865866
65.0,0.44149095456621257,0.24163093091991897,0.14442058031170313
67.0,0.30184693366056436,0.23535024181051703,0.1452941842265608
61.0,0.3081958521621358,0.34994399059647335,0.14120044707979307
64.0,0.3165610809457822,0.23295577695791705,0.14564105516836026
63.0,0.31557739662601236,0.24289252575425932,0.14507787623318447
65.0,0.29609382837794174,0.23513019868168072,0.14581544762483192
68.0,0.28936250251450607,0.250168394952304,0.14484606265463246
61.0,0.27713223474712856,0.2389528122429359,0.1452032467749884
57.0,0.29742266781786475,0.23534030563354072,0.1443353490617047
65.0,0.26092751467910386,0.2298615854565822,0.14512781068028016
118.0,0.2857375127199191,0.2621198011855371,0.1410785413554932
70.0,0.3028931514942309,0.24424876813133134,0.1453029960830783
67.0,0.29646422372900527,0.15348491754157317,0.14323845702254115
63.0,0.27304564904634326,0.2335316732626793,0.14553978255135988
59.0,0.3089122602354722,0.2736054032305282,0.14386656914328094
66.0,0.29046219530414663,0.23996341040839847,0.14514995306511352
70.0,0.45938797406577925,0.22910342275586543,0.1441517401553057
64.0,0.3175550991327397,0.24792818192510058,0.14494562509251796
103.0,0.3064040090920496,0.23662471064927829,0.14276978039823457
68.0,0.28155407011812117,0.22815229235766593,0.1452178520761826
61.0,0.29565271042198865,0.1221808618592974,0.14179279850217313
65.0,0.3129849801946986,0.23236556430288155,0.14569510607014036
67.0,0.32056351822831003,0.24076623310605522,0.14529792045747836
71.0,0.31329419520990304,0.3219868970223495,0.14218548539191483
65.0,0.30787240403043326,0.2342105864047974,0.14553468973756198
127.0,0.3206105585173595,0.23310983142097103,0.14236019205756556
147.0,0.3304227979765102,0.22523433732850856,0.1409619304722164
62.0,0.30288145323760907,0.2402122190353938,0.14494337573816488
69.0,0.31250821258096356,0.2315514433666293,0.145051195956621
66.0,0.3234013946931411,0.1998951203414176,0.14313421441767274
63.0,0.2888453353963418,0.25535258633587227,0.14496621078677727
68.0,0.3019187322922251,0.2256143676649224,0.14560128490500415
72.0,0.31109026958804137,0.24511441642528803,0.14529445625974968
65.0,0.3246237913493393,0.23725736515778462,0.14529335124469148
60.0,0.29467779074425804,0.22163844806019523,0.14383377859961344
63.0,0.31868932327618493,0.230805887219831,0.14510633910334936
68.0,0.46819688553001765,0.23694744382634422,0.14384493082111707
66.0,0.28087714479265063,0.251081879234636,0.14468960178108473
64.0,0.33144312436042295,0.22680391222830706,0.1453874991537547
70.0,0.2676238098214013,0.24311858004106726,0.1449696529512517
67.0,0.4004453512689087,0.23369811152473724,0.14439948224259577
58.0,0.3055254657804852,0.2153373584599227,0.14285093770977556
62.0,0.314900640287838,0.2245289828662273,0.14448024975521717
65.0,0.29640677501250196,0.2310501775147236,0.14587746009686084
72.0,0.2860305005682186,0.21911121255213334,0.14517629411513083
69.0,0.29692825780661053,0.13975205896070436,0.14249316334404705
66.0,0.2903252536010616,0.22814444577707788,0.14564522129316512
66.0,0.5256096821651645,0.22735468716844667,0.14310993761615784
90.0,0.4237902843351306,0.20445312154145784,0.1443902019622745
70.0,0.2778464489427411,0.22107244125577366,0.1452093129704989
67.0,0.25571020644624787,0.2296862823867782,0.14511757115772767
