Primo tentativo di split userwise.
Non ha miglirato probabilmente a causa di overfitting sul validation
Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,Accuracy
139,0.12854042996406392,0.6946555976047751,0.17680397243116105,0.5309810707592258,0.287441733147538,0.18157719609323614,0.19974372479300548,0.5907638705411116,0.20949240466588287,0.6809503371172186,0.05440395325074616,0.2646457096320352,0.5524680856936727,0.2920326759979626,0.15549923830836485,0.5462424543531622,0.32041024403820334,0.1333473016086344,0.09956142959310771
140,0.20735220695619208,0.4763368678590744,0.3163109251847335,0.3589859684128847,0.43465424861925567,0.20635978296785967,0.175485921014041,0.6176366712640277,0.2068774077219315,0.7429425218553874,0.20626779806817366,0.05078968007643893,0.6425078954690892,0.3046778825400798,0.052814221990831016,0.6738745116963464,0.21081367035123436,0.11531181795241924,0.09938052767647082
141,0.20183396260042058,0.5771836660908091,0.22098237130877035,0.23339428970609774,0.5920391347064912,0.17456657558741115,0.17710181955277549,0.6586475692982166,0.1642506111490079,0.5259730052010938,0.19361648813412588,0.28041050666478035,0.6851292451022053,0.22571923790282664,0.08915151699496819,0.4704522616663228,0.3357996315678261,0.19374810676585108,0.09951616436642997
142,0.15928373346887154,0.6083702340327989,0.23234603249832966,0.22573531692493679,0.6779091001150451,0.09635558296001809,0.15279619639306982,0.6723830276113777,0.17482077599555265,0.5011357662314437,0.15094950231797172,0.34791473145058466,0.6285529765649097,0.26367585073286937,0.10777117270222086,0.5027163275897194,0.3161658878406859,0.18111778456959468,0.09950954825462206
143,0.20580414715734938,0.5489397722349758,0.2452560806076748,0.29852986895372485,0.4942959203429643,0.20717421070331088,0.168018803787317,0.6969422127643453,0.13503898344833784,0.547238853169214,0.2339696051566027,0.2187915416741834,0.6920679875735153,0.2258861124931939,0.0820458999332908,0.5923838577777317,0.3218136559620488,0.08580248626021952,0.09956733018561818
144,0.1665908182702746,0.6393708831691756,0.1940382985605499,0.30306168992282845,0.489857575466796,0.2070807346103755,0.16442054977574735,0.6727552767807751,0.16282417344347763,0.6095735441231055,0.1351441780694048,0.25528227780748974,0.6435687086705145,0.24752191878925864,0.10890937254022678,0.492316101193089,0.4052949318654111,0.10238896694149993,0.09977180272958548
145,0.1292953379089682,0.7258886935577364,0.1448159685332954,0.3171866917729768,0.4799250048018684,0.20288830342515488,0.16169800075289034,0.6744435113219669,0.1638584879251429,0.6108033950732412,0.1303354652849815,0.2588611396417773,0.6798198979647025,0.25307444296800885,0.06710565906728859,0.5154944666996572,0.39341005652423494,0.09109547677610794,0.09970243264151847
146,0.12119871082478448,0.7391687861436461,0.13963250303156935,0.3005957521366189,0.5052486451638978,0.1941556026994834,0.1745659364049396,0.6650250456085489,0.1604090179865116,0.8135353319956605,0.03416843962099708,0.1522962283833423,0.6038666310902215,0.33237734911513966,0.0637560197946387,0.5158919151328175,0.38684032304618243,0.09726776182100014,0.09959328784722928
147,0.17647336619350437,0.6078536361150358,0.2156729976914599,0.32200248362767553,0.4899163224383364,0.18808119393398806,0.1977191417045281,0.610520204013196,0.19176065428227593,0.607663582682936,0.15245126181109456,0.23988515550596945,0.6480894234818384,0.27795169707206147,0.07395887944610004,0.4851472484738513,0.38448043476395505,0.13037231676219366,0.0996360640570976
148,0.19384411412502658,0.6046879209699236,0.20146796490504973,0.30965548753746464,0.4965192908014478,0.19382522166108762,0.19288482614563313,0.6406782980475734,0.16643687580679345,0.8267764952293843,0.17033121203154053,0.002892292739075043,0.6836007425949071,0.2501767819176842,0.06622247548740867,0.5173277155744685,0.4063387944564894,0.07633348996904205,0.09924891493490415
149,0.16440207308659657,0.6348389121783423,0.20075901473506105,0.46125502840793275,0.2651644079491767,0.2735805636428905,0.1895633656701559,0.6309491070192965,0.1794875273105475,0.6258672310632788,0.14491122111493612,0.22922154782178508,0.6145166788222723,0.32328673621706705,0.062196584960660564,0.5446547477536646,0.4081152007201904,0.04723005152614495,0.09961056791068207
150,0.17057804550683967,0.573048576228735,0.25637337826442536,0.3247002725780894,0.47062330603587965,0.20467642138603087,0.1912474682970137,0.5659729762404797,0.24277955546250665,0.7388780023368495,0.004266598080245217,0.25685539958290526,0.6604575823673744,0.2695175307356092,0.07002488689701633,0.3886761529474155,0.29085037979001865,0.3204734672625659,0.09905044347418737
151,0.17406861896162826,0.6436722622378962,0.1822591188004756,0.3662319769269365,0.49960315155930163,0.13416487151376189,0.1877514642408305,0.6393384509290875,0.172910084830082,0.5605294228409429,0.08590973514056291,0.3535608420184943,0.6619547179696283,0.26533193178370507,0.07271335024666649,0.5033501197292151,0.36866904243046394,0.12798083784032094,0.0995972342264039
152,0.08597672335942705,0.8344226141804233,0.07960066246014964,0.23797196222340875,0.6178030478488972,0.14422498992769403,0.15996819231901463,0.650034391379013,0.1899974163019724,0.5598637198281335,0.09846206631964649,0.3416742138522201,0.5741064760262494,0.32995949653648043,0.09593402743727002,0.5245592860138033,0.34550752870449203,0.12993318528170475,0.09947523839694815
153,0.18858066566433698,0.6082930381619855,0.2031262961736774,0.33951814487689114,0.4414673913380812,0.2190144637850275,0.21715485794033768,0.6075122736031282,0.17533286845653406,0.5913403769978556,0.20849326405763047,0.20016635894451384,0.781433355174976,0.16765628842887467,0.05091035639614941,0.5218102164698327,0.3804669636200422,0.09772281991012517,0.09961339779651872
154,0.15801080934872597,0.5599599395373035,0.2820292511139706,0.34652314673495244,0.44444107409866157,0.20903577916638602,0.1968585335664325,0.6735420234730085,0.12959944296055897,0.7636278645013829,0.1285033653074038,0.10786877019121327,0.5853425406551361,0.3224972720072687,0.09216018733759516,0.4804002775712163,0.43372832084387086,0.08587140158491291,0.0994198225793271
155,0.15239675716576814,0.6730498832781531,0.17455335955607884,0.16923827932148455,0.7560094495644455,0.07475227111406982,0.18222051433025171,0.6409932291870979,0.17678625648265048,0.6115558476440085,0.05109431169371404,0.33734984066227747,0.6217068505737785,0.3205875217698892,0.05770562765633228,0.5081091430904665,0.38771430021585096,0.10417655669368252,0.0997304947216349
156,0.16344248407475986,0.6605402258601161,0.17601729006512412,0.1721358413657429,0.741379835690584,0.08648432294367311,0.10840984521150729,0.7593710751139839,0.13221907967450883,0.6158778404306327,0.038134690817447844,0.34598746875191955,0.6005661422319867,0.3464067514490032,0.05302710631901002,0.5341063033873132,0.39989753695393265,0.06599615965875406,0.09960522356097684
157,0.22181441770984328,0.5392297119516755,0.2389558703384814,0.24234428147611106,0.6140219842717255,0.14363373425216336,0.10470793262179055,0.7097525423665396,0.1855395250116699,0.3527046759485807,0.1572305198318322,0.4900648042195871,0.6850504885609331,0.2613778966117019,0.053571614827364875,0.4850926052842927,0.4773179694134772,0.037589425302230084,0.09923016262097456
158,0.16425236150578357,0.5420962498750778,0.2936513886191387,0.41322925136161914,0.4211131986370977,0.16565755000128324,0.16873871597195114,0.6689541738138335,0.16230711021421537,0.5770585186822973,0.22851751681157512,0.19442396450612753,0.8030582523091767,0.16201072119025894,0.034931026500564274,0.5570589286497034,0.3436522347058821,0.0992888366444144,0.09941735111819043
159,0.1358529507781123,0.7044710995827065,0.15967594963918125,0.24223811362546252,0.5921389141941787,0.1656229721803587,0.1823495424608672,0.6008029172500517,0.21684754028908104,0.3531023215618611,0.5483079856108417,0.0985896928272972,0.6333995366023899,0.3153854182621085,0.05121504513550163,0.4369774683418018,0.4052284487352121,0.15779408292298602,0.09937136290411325
160,0.16679110155387555,0.5752756607038135,0.257933237742311,0.33670740180207565,0.5209306897022751,0.1423619084956492,0.18782669233195795,0.6323428456093261,0.179830462058716,0.4231293676673911,0.14743952416946587,0.429431108163143,0.656732671248529,0.2862941941339622,0.05697313461750889,0.5690733687149647,0.36292964887687423,0.06799698240816096,0.09928042333781498
161,0.16981635952981225,0.6573441320608711,0.1728395084093166,0.32163094730402964,0.49764393870489726,0.18072511399107324,0.20468332129575748,0.654771133229678,0.14054554547456463,0.6900412299103262,0.0701686147172359,0.23979015537243786,0.6209654172429199,0.27563485024635787,0.10339973251072239,0.46155284866719576,0.42428694408729595,0.11416020724550822,0.09961832884163699
162,0.15160583423332252,0.683141214525492,0.1652529512411853,0.1363572756760624,0.6755933679183505,0.1880493564055873,0.24293611448225128,0.602199326403752,0.1548645591139968,0.6990549585313968,0.03570304479409595,0.26524199667450726,0.5804329593056266,0.32213715947742716,0.09742988121694633,0.36463792185401894,0.5178828717832026,0.11747920636277845,0.0995173280442148
163,0.19869941031548793,0.6202985470486759,0.18100204263583625,0.3423273533261164,0.47765535363898065,0.18001729303490288,0.18605444085533226,0.6930499318127523,0.12089562733191547,0.602389398919423,0.06472107149740537,0.33288952958317153,0.6391121918015243,0.2672931845822059,0.09359462361626983,0.47853337933693624,0.3830141890994095,0.13845243156365433,0.09951175821816956
164,0.1902515338711949,0.590761707283294,0.21898675884551103,0.4776330416397375,0.16209603145663934,0.3602709269036232,0.1436385857586648,0.7184515814693735,0.13790983277196187,0.6664594386554152,0.08799605619108389,0.24554450515350087,0.4086976362873852,0.4219799095339122,0.16932245417870273,0.6487836428184385,0.23945779753875046,0.11175855964281108,0.09932481400786605
165,0.1437851026144348,0.6307962900577025,0.2254186073278627,0.4751480400232899,0.2954190228631415,0.22943293711356857,0.22185639453244219,0.6395421735399829,0.138601431927575,0.7469149552054077,0.03878276878817383,0.21430227600641844,0.569666562370665,0.34698698943977613,0.08334644818955883,0.4673012783136273,0.36229779585144206,0.1704009258349307,0.09955648634204732
166,0.1087169478720265,0.7826562384694481,0.1086268136585254,0.22593437281631565,0.507748407090785,0.2663172200928994,0.19213691874963645,0.6628032510454438,0.14505983020491972,0.26361830430706745,0.6496902472572741,0.08669144843565853,0.7545598751546733,0.17838745050808888,0.06705267433723777,0.5682577351377577,0.3421104358729995,0.08963182898924286,0.09933714700484034
167,0.2890883110893639,0.4028337386545825,0.3080779502560536,0.2549809018281925,0.6524976750888644,0.09252142308294314,0.09848785947083882,0.7656331198837646,0.13587902064539653,0.40458513227947773,0.5311693473684537,0.06424552035206854,0.633671737585258,0.2635863476642281,0.10274191475051397,0.49498428967169317,0.3305628584505111,0.17445285187779566,0.09934543314569305
168,0.18766947966645023,0.6207203153179293,0.19161020501562057,0.2614568238738202,0.5084663467347352,0.23007682939144475,0.1635998650515741,0.7114872244849189,0.12491291046350705,0.7619109774947558,0.0015121546032624386,0.23657686790198174,0.6063644927434,0.31644151132512416,0.07719399593147591,0.6432821422903899,0.32167177130654906,0.03504608640306097,0.09952824290948925
169,0.13242488780530967,0.6464292895690659,0.22114582262562443,0.2466210007997594,0.5178492155230343,0.23552978367720626,0.1544662541923991,0.7147608501615228,0.1307728956460782,0.5154370815066509,0.2662851024642108,0.21827781602913843,0.6672075582897798,0.29098897182287675,0.04180346988734339,0.4369263030954592,0.46152754257785555,0.10154615432668525,0.09952230082761201
170,0.2386719407066905,0.4544455668760954,0.3068824924172142,0.5025793156199547,0.3200946018430156,0.1773260825370296,0.2001085480741163,0.6299754784071359,0.1699159735187477,0.7760309679966525,0.1039604908283781,0.12000854117496941,0.6869465273058227,0.25179536135239344,0.06125811134178385,0.6388362354373373,0.25134992788693744,0.10981383667572521,0.09940372824618479
171,0.16513523577970443,0.6569987405538894,0.17786602366640622,0.31419517661128754,0.45561362045003745,0.23019120293867512,0.14662377047925798,0.728171075710419,0.12520515381032313,0.6624860098985484,0.14761375669247417,0.1899002334089774,0.7277260039791004,0.1785727683598821,0.09370122766101754,0.5799305955653842,0.30372317592888265,0.1163462285057332,0.09964146605943272
172,0.17987788075044153,0.62021775545266,0.19990436379689844,0.2680876431814647,0.5301928435635286,0.20171951325500675,0.16566815261643406,0.6934277482197169,0.14090409916384897,0.593213532140484,0.15933099179904006,0.24745547606047583,0.7322844463623176,0.1711752169003201,0.09654033673736231,0.5744132644867161,0.2949800747047116,0.13060666080857225,0.09973055078395954
173,0.15587832146985658,0.6681133789342104,0.17600829959593303,0.26193626751386884,0.512810090364729,0.22525364212140211,0.164244065992134,0.6947031175436,0.14105281646426598,0.5997265421930348,0.172035420374099,0.22823803743286628,0.7447095355944582,0.15943076857419006,0.09585969583135179,0.5768570244418099,0.2909310212160986,0.13221195434209146,0.09967030409809943
174,0.30034174650355067,0.3696294099114377,0.3300288435850116,0.2589153371402162,0.5005714239020528,0.24051323895773116,0.1211924310987005,0.7749304526867269,0.10387711621457257,0.6258322209689463,0.1962814479087063,0.17788633112234722,0.8441775632496942,0.09431132178247062,0.06151111496783531,0.5877603091854834,0.31118951063975925,0.10105018017475732,0.0992414327630131
175,0.16716800668369328,0.6473185079882242,0.18551348532808254,0.23673126364948868,0.5570605905978516,0.20620814575265972,0.1640864462054017,0.7053281386699112,0.1305854151246871,0.6454873095559738,0.185660990916559,0.16885169952746729,0.7496827653389453,0.15201452673050686,0.09830270793054789,0.5628854678038725,0.3052076307890668,0.13190690140706057,0.09967674251437023
176,0.10795775586617563,0.779134388736966,0.11290785539685823,0.2367322336219072,0.5514075785700553,0.21186018780803742,0.14744434332562883,0.6987969738546822,0.1537586828196889,0.3685644221710862,0.23114831194469695,0.4002872658842169,0.7484423708887633,0.14710257411865468,0.10445505499258204,0.5569948046250758,0.30377205256629414,0.13923314280863017,0.09929578817938275
177,0.1636143387541065,0.6418618114560608,0.19452384978983267,0.1712033600138355,0.6526163962983403,0.17618024368782406,0.18372560255041212,0.6920350455560386,0.12423935189354926,0.6632163665740775,0.28389556133538724,0.052888072090535414,0.695458039617815,0.18925322367390549,0.11528873670827945,0.6407293141960261,0.2247999756275947,0.13447071017637907,0.09951897085184806
178,0.1990667578270349,0.5754607018220995,0.22547254035086564,0.25958499398983,0.5212865624353011,0.21912844357486894,0.0997097050602706,0.7832798695444677,0.11701042539526162,0.6143898938469113,0.2245567835657143,0.16105332258737443,0.8374278011099118,0.10322504475136045,0.05934715413872766,0.3608841753299095,0.1509691168722223,0.48814670779786823,0.09860139579876075
179,0.2473134422113374,0.503523823258962,0.24916273452970053,0.26717653351596543,0.5118172542344002,0.22100621224963443,0.27279928992335695,0.4920219503536429,0.2351787597230002,0.43513475110101063,0.17711849316208458,0.3877467557369048,0.7108757720266562,0.18099788784815907,0.1081263401251847,0.4210219249037937,0.21308902798238938,0.36588904711381687,0.09897138307870995
180,0.27579864684699884,0.4884107035131161,0.23579064963988497,0.32158814095190713,0.4357323690676728,0.24267948998042008,0.16364831475120709,0.6539937473593784,0.18235793788941448,0.6386765840859914,0.26020975185641815,0.10111366405759045,0.6841281290644046,0.1755124678964748,0.14035940303912056,0.6299135297349107,0.299663868025984,0.0704226022391055,0.09943370774379734
181,0.17008148791948197,0.6605422626863016,0.16937624939421642,0.3116923100352643,0.444913638941799,0.24339405102293657,0.14510394158050766,0.7398449152243316,0.11505114319516066,0.656648474327241,0.1690042844442069,0.17434724122855197,0.7142332905907267,0.18622864072189474,0.09953806868737854,0.546193694870939,0.33719789148215845,0.11660841364690241,0.09963672950936457
182,0.1737469415672813,0.6417723485269824,0.18448070990573628,0.2981273127713884,0.4101959425519829,0.2916767446766287,0.09417685799633678,0.8370526912598488,0.06877045074381441,0.6166244832379152,0.15375890945320345,0.22961660730888123,0.7367422768692306,0.17062890797729913,0.09262881515347031,0.5351791314170096,0.32517965909018987,0.13964120949280057,0.09957416168914206
183,0.19772481472144776,0.5994986393312206,0.20277654594733177,0.1630138094678393,0.6961466099855098,0.14083958054665086,0.16705412114905985,0.6949639235223948,0.13798195532854535,0.721028640485913,0.12467541939257298,0.15429594012151407,0.7343471338115806,0.16423477127377434,0.101418094914645,0.6065537842701252,0.3110328362352467,0.0824133794946281,0.09961831680291555
184,0.18134543317516388,0.6178178513136815,0.2008367155111547,0.331407405079167,0.3704910702733857,0.2981015246474472,0.1789491277469277,0.6886056629076936,0.1324452093453787,0.6438376540946847,0.16653181656799987,0.1896305293373153,0.6516703344794795,0.22243737998498841,0.1258922855355322,0.5257247388423372,0.35614884249609735,0.11812641866156547,0.09975832975743701
185,0.16536093353007258,0.6388693825307459,0.19576968393918148,0.31172422849933995,0.35451804143990046,0.3337577300607595,0.2126491644486274,0.6590195424575934,0.12833129309377914,0.5412170939386427,0.1808872325120639,0.27789567354929334,0.6502988488320518,0.225960178028033,0.12374097313991525,0.5420195307498027,0.3695384530606921,0.08844201618950524,0.09959784088031828
186,0.21302390059149387,0.5809755647512941,0.20600053465721196,0.33322426542604744,0.4027778989571177,0.263997835616835,0.3243026209335374,0.4191458160330807,0.25655156303338184,0.6150809461746444,0.2330008568098251,0.15191819701553055,0.6427555315196857,0.21400919395701545,0.14323527452329904,0.5516797778714957,0.3128795840325573,0.13544063809594695,0.09971886787309721
187,0.20608492148247745,0.6044217963359524,0.18949328218157016,0.31547060640561203,0.402489639882197,0.28203975371219087,0.15964418909780217,0.7268858910269461,0.11346991987525178,0.6325096162243143,0.21681139138170577,0.1506789923939799,0.6502405971224541,0.20373607385941186,0.1460233290181341,0.5351793861809064,0.3057754956382098,0.15904511818088354,0.09949727379967252
188,0.13088594979079238,0.7150153665203213,0.15409868368888624,0.2920760180779847,0.3961442180404687,0.31177976388154655,0.2510313292955794,0.5167601832594215,0.232208487444999,0.5857714782151721,0.2034679129147939,0.21076060887003406,0.3524891157734329,0.4014028926440262,0.2461079915825411,0.5925726320538417,0.328930086056464,0.07849728188969428,0.09947298901151569
189,0.20500418618183366,0.6006614878993194,0.19433432591884706,0.30310342436036974,0.3760385761892363,0.3208579994503939,0.22119413791917653,0.5438073400571836,0.23499852202363983,0.5059445642716598,0.11408737883484207,0.37996805689349816,0.6455277177323462,0.20960031966540296,0.14487196260225088,0.6739018865880251,0.2928866351444674,0.03321147826750753,0.099361999626043
190,0.27364653816848133,0.5369057438409052,0.18944771799061347,0.3555267150622761,0.3892835078046332,0.25518977713309066,0.29415476004300417,0.33366201428845715,0.37218322566853873,0.7106868700872256,0.12099273028562328,0.16832039962715106,0.8749803928677535,0.07897047079743678,0.04604913633480968,0.47380321230119093,0.3402890206086709,0.18590776709013826,0.09934442167412745
191,0.19607656101941,0.5642322282302373,0.23969121075035268,0.3166227206939653,0.43522030386554605,0.24815697544048873,0.34567572738595054,0.35970506546566594,0.2946192071483835,0.3875468428571636,0.5033679095515579,0.10908524759127833,0.4521169344499593,0.3509364144765774,0.19694665107346326,0.5468313977650946,0.3417151242360534,0.11145347799885202,0.09933253565128428
192,0.23866794613189052,0.5372872416092184,0.22404481225889122,0.32486590907813023,0.3876355370086803,0.28749855391318946,0.37764337333837406,0.3151800559386287,0.30717657072299726,0.6915661596209219,0.15016653966976812,0.1582673007093099,0.6695173545544124,0.19850720366949376,0.13197544177609383,0.4725723090684838,0.380919081504927,0.1465086094265891,0.09970861352808874
193,0.21755611098225983,0.5883003315104526,0.1941435575072875,0.312029791668825,0.3641458454333907,0.3238243628977843,0.3062914743273239,0.4218435648873294,0.27186496078534667,0.6892074609581402,0.2106631796519856,0.10012935938987409,0.694090370459322,0.19286038005200326,0.11304924948867473,0.533102731794646,0.3224361582989346,0.14446110990641944,0.09973292540131862
194,0.20224559024195124,0.6086121858085809,0.18914222394946786,0.30930412275672686,0.3588133775627337,0.33188249968053934,0.30727171893552874,0.44163090750623585,0.25109737355823536,0.7017632560561629,0.19996961007975836,0.09826713386407875,0.6892965809939693,0.19502562451721575,0.11567779448881485,0.46808054485699413,0.37028038959886467,0.16163906554414123,0.09967162904625691
195,0.21386702756523734,0.5576923155153094,0.22844065691945323,0.3079834047531818,0.33737218654660334,0.35464440870021496,0.3156333856486024,0.42719541748981943,0.25717119686157813,0.6831064712073135,0.21910928260636198,0.09778424618632447,0.34127972969817416,0.400268799166184,0.25845147113564176,0.5111904304676919,0.31169167389576036,0.17711789563654778,0.09917765574945364
196,0.28266147002013664,0.49174662497107335,0.22559190500878987,0.2846598519284431,0.3754103687121252,0.33992977935943164,0.2852764908867632,0.4402466784052989,0.27447683070793794,0.6957470262761991,0.2547448863434463,0.049508087380354796,0.7087172647572624,0.17869753199700905,0.11258520324572853,0.500284386789639,0.38099166450962835,0.11872394870073276,0.0997211864997374
197,0.26424574847905435,0.5113580256622998,0.22439622585864588,0.2770197558505917,0.37365155306145176,0.3493286910879566,0.2943951342494253,0.47880176290606374,0.22680310284451094,0.6797891512943702,0.27659013121509374,0.04362071749053601,0.6646298797490002,0.21077211892362885,0.1245980013273708,0.5057549522986156,0.3783160477606424,0.11592899994074188,0.09955062573434136
198,0.24709711610528404,0.5226957570138252,0.23020712688089073,0.27385587888745316,0.36792923644200415,0.35821488467054263,0.32980176897908936,0.3629681036670332,0.30723012735387745,0.48701462671694107,0.17284372705806633,0.34014164622499254,0.7328903413580349,0.15305161229085482,0.11405804635111025,0.5639091258974182,0.3644221660033191,0.07166870809926285,0.09952492021178638
199,0.2502167416009996,0.5027445887521477,0.2470386696468528,0.31603734660649857,0.36003211842953736,0.3239305349639641,0.28763235973518386,0.45198278262462466,0.2603848576401914,0.746757287389011,0.23686224349201723,0.01638046911897173,0.4724781722331345,0.3229011205790526,0.204620707187813,0.5553357832338353,0.3575341661955892,0.0871300505705756,0.09923396741336563
200,0.2664874812063995,0.49078710271323134,0.2427254160803691,0.27949658222947543,0.3821929197460318,0.3383104980244927,0.2867017384403132,0.4523316792135608,0.26096658234612585,0.6572226059267828,0.27411289924446974,0.06866449482874752,0.6580721000200428,0.20778539760305192,0.13414250237690528,0.5390662961255948,0.3539114492031505,0.10702225467125485,0.09970134932360362
201,0.27092764015979176,0.4812195231123559,0.24785283672785235,0.2701783730622788,0.3931961015664404,0.33662552537128065,0.2887632758959904,0.4545723976502697,0.2566643264537398,0.6608102962618961,0.27559331827499345,0.06359638546311047,0.42021512870095085,0.3534407658997335,0.22634410539931554,0.5399294951888002,0.34757573486830773,0.11249476994289198,0.09939050033211591
202,0.18862242610104749,0.6378725064276196,0.17350506747133307,0.2924297585063878,0.32691404625262904,0.3806561952409832,0.3114667862956645,0.41303690913926744,0.275496304565068,0.6776762568733781,0.27950628328387855,0.042817459842743266,0.6690320071691126,0.18526356664401317,0.14570442618687426,0.5046420874065726,0.3593489633262629,0.13600894926716453,0.09950050261157058
203,0.2575551304687471,0.5113410703833313,0.2311037991479214,0.2947361817868908,0.3830379987011175,0.3222258195119917,0.290035749724714,0.43333666705834556,0.2766275832169404,0.654557523301727,0.25477456196441306,0.09066791473386003,0.29999926155630524,0.44584140623787566,0.2541593322058191,0.5010989039263041,0.38732125712728904,0.11157983894640677,0.09929317785924308
204,0.28843878581284976,0.4810626799091999,0.23049853427795033,0.26416865348138663,0.3448163128135742,0.3910150337050391,0.2683852002031015,0.45729854911453766,0.2743162506823607,0.5416170420342697,0.14981824941682848,0.3085647085489016,0.6654637188773946,0.18078912400297859,0.1537471571196268,0.486840021627952,0.3245281195034507,0.18863185886859726,0.09941722163822582
205,0.2382693345696147,0.5673883246656098,0.19434234076477538,0.3162462235526379,0.3720580952512536,0.31169568119610847,0.250598521824568,0.4398235600352778,0.3095779181401542,0.6956785690940753,0.21216809031146908,0.0921533405944556,0.7349555479947212,0.1525231531427155,0.11252129886256333,0.5093027274148065,0.35336593488726625,0.13733133769792713,0.09960213390037323
206,0.4087736248457435,0.18814668309878593,0.4030796920554705,0.2896941446037715,0.35055481033379116,0.3597510450624373,0.34925476775157144,0.36555685706976104,0.2851883751786676,0.6445961922696252,0.3096080673293732,0.04579574040100155,0.6213169434101867,0.24467135675267737,0.13401169983713576,0.5641877030224292,0.2755588317534837,0.16025346522408698,0.09932521762397692
207,0.2716391393659721,0.5046170332905174,0.2237438273435105,0.3032821401173274,0.3294355534472197,0.3672823064354528,0.34304611953284014,0.3923626993156893,0.2645911811514705,0.5358759395120744,0.2901070392728183,0.1740170212151073,0.6927737385666439,0.18683646967896983,0.12038979175438622,0.24849823559838935,0.13516409039285943,0.6163376740087512,0.09817599665887977
208,0.18671193564199706,0.6107490727688217,0.2025389915891812,0.23224592345809264,0.42872203284705585,0.3390320436948514,0.28192517226851793,0.4801062244572996,0.23796860327418237,0.6092804657784666,0.16971791011479684,0.2210016241067365,0.46417891327698907,0.3318718137185461,0.20394927300446475,0.5340795070425793,0.380367081364483,0.08555341159293764,0.09951371997113048
209,0.24822003137522478,0.5375583420632835,0.21422162656149188,0.3264089158637482,0.36960746903913455,0.30398361509711735,0.32361608251284035,0.4174376696644455,0.2589462478227142,0.7808446976929381,0.19207888420817562,0.0270764180988864,0.6331600014923394,0.20599109654978262,0.16084890195787782,0.4598527065733061,0.34613495348748197,0.194012339939212,0.09929337267349939
210,0.31515865315837904,0.3426092192752801,0.3422321275663408,0.26561400513249,0.3865940068533651,0.3477919880141449,0.2902606369640135,0.4383468426031196,0.27139252043286677,0.5313147507590941,0.2603777559876007,0.20830749325330525,0.20668738663392439,0.49270858872358586,0.3006040246424897,0.5528163489355475,0.42265062324710573,0.02453302781734672,0.09889613858719362
211,0.26098768644565057,0.5631680066509595,0.17584430690338998,0.329635094585278,0.39645731300480763,0.27390759240991447,0.38826605999914965,0.27798076597818466,0.3337531740226657,0.678142013238531,0.16446252254367297,0.15739546421779604,0.7342556581293006,0.17354509730476939,0.09219924456593001,0.495262009511128,0.37076663766714224,0.13397135282172978,0.09977771398660569
212,0.2607832296475285,0.564917438804631,0.1742993315478404,0.31867662116504714,0.40185631636076613,0.27946706247418673,0.31403812708004103,0.4037281159462143,0.2822337569737447,0.6838790656703847,0.1725680600706371,0.14355287425897817,0.7325214401107663,0.16517583799610386,0.1023027218931299,0.5167000479271356,0.3481055493731751,0.1351944026996892,0.09974660376211257
213,0.16800828780740876,0.7048670540063094,0.12712465818628177,0.31230473585818597,0.40511399634219336,0.2825812677996205,0.39396175027046043,0.2811263599412209,0.32491188978831864,0.37529129572053094,0.1075528550356731,0.517155849243796,0.7307405784822506,0.16343344172847063,0.10582597978927857,0.4808391532260276,0.3864113651785408,0.13274948159543154,0.09948198034028438
214,0.5350949862856355,0.12942862878143283,0.33547638493293164,0.2991286707718647,0.41040193494204585,0.2904693942860895,0.3071210138270682,0.39451252087270533,0.29836646530022654,0.6518154822465714,0.2511081008200335,0.09707641693339512,0.679980743822306,0.21296728201905848,0.10705197415863557,0.5393918715316522,0.3589531360898787,0.10165499237846902,0.09960809670961379
215,0.25275982093240756,0.5651979860876328,0.18204219297995952,0.31297231763359235,0.37366316509425174,0.3133645172721559,0.45227897462952377,0.2449800505352038,0.30274097483527246,0.7100943714667357,0.1577074682207007,0.13219816031256357,0.6395421127154373,0.2153722438913076,0.14508564339325522,0.5336155480731326,0.37692896447652974,0.08945548745033761,0.09970688993726269
216,0.2654567136186762,0.5583313344807828,0.176211951900541,0.3206226842797006,0.36090012491150886,0.3184771908087906,0.42969736651724394,0.30207949916447296,0.26822313431828304,0.7060812848509768,0.16053081913264367,0.13338789601637954,0.63275054229601,0.21693321900321208,0.15031623870077782,0.4985511959444392,0.33790058766390063,0.16354821639166017,0.09962024459597046
217,0.24646039426028235,0.5486858808784597,0.204853724861258,0.3306583152866875,0.3772467913993576,0.29209489331395494,0.5545662304197916,0.34863547210561474,0.09679829747459372,0.7097945719707713,0.1301920955111301,0.1600133325180986,0.7964600882238735,0.11112840528472226,0.09241150649140424,0.5178953824771295,0.39657709764079774,0.08552751988207273,0.0996254380603117
