Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,SLIM_w_group_6,RP3b_w_group_6,ItemKNN_w_group_6,SLIM_w_group_7,RP3b_w_group_7,ItemKNN_w_group_7,SLIM_w_group_8,RP3b_w_group_8,ItemKNN_w_group_8,SLIM_w_group_9,RP3b_w_group_9,ItemKNN_w_group_9,Accuracy_val,Accuracy_test
44,0.4059153288105874,0.20294082242948208,0.3911438487599305,0.2671877300863024,0.3328337253102913,0.3999785446034062,0.31872878266785254,0.05393754195631011,0.6273336753758374,0.2834384597017256,0.2629158087288824,0.453645731569392,0.3851610939911573,0.1639646942858174,0.4508742117230254,0.3929522897749194,0.5068379312546584,0.10020977897042231,0.6390773007686381,0.13405773564957033,0.22686496358179162,0.610091936997478,0.04998140977955439,0.33992665322296745,0.45987522877197196,0.21226433093182137,0.3278604402962068,0.3175401209674154,0.27170031171024106,0.4107595673223435,0.07843587711091676,0.09835124766977234
45,0.3152850369506522,0.44045312658673924,0.2442618364626086,0.24236565856907508,0.3236086103615181,0.4340257310694067,0.26702403736180014,0.05289284814367823,0.6800831144945216,0.22404198732287742,0.39959716375434473,0.3763608489227778,0.4480977438382723,0.2027138438336984,0.3491884123280293,0.24805412679001473,0.52008622697271,0.23185964623727534,0.5521295449310836,0.10072369379157448,0.347146761277342,0.655551108738324,0.012563297077101757,0.3318855941845742,0.44944346269579627,0.23438676947244072,0.31616976783176304,0.5515933298711955,0.21323878767772728,0.23516788245107723,0.07840440179917044,0.09857133754124216
46,0.37382762154650034,0.2938137313957872,0.3323586470577125,0.3163466400989227,0.3720334169817464,0.31161994291933093,0.15218978759214055,0.09627080192706121,0.7515394104807982,0.19018581297273368,0.3521886109526226,0.45762557607464366,0.430805224877606,0.19244869103593917,0.37674608408645477,0.36280642680864134,0.47938696536079706,0.1578066078305617,0.5230456388709914,0.0720198893886848,0.40493447174032376,0.5090977824680157,0.031164908158762075,0.4597373093732222,0.4782640036221082,0.20996346028423007,0.3117725360936618,0.3023018378023687,0.2727929625403081,0.42490519965732326,0.07815178231206585,0.0979195978803076
47,0.6833122915656293,0.20818467476159674,0.10850303367277389,0.2477923864192314,0.29224093511902177,0.4599666784617467,0.21252936529510114,0.11805887827845785,0.6694117564264409,0.3636186914257822,0.21181320793633815,0.4245681006378798,0.46961480567806513,0.2129457029209094,0.31743949140102534,0.38387303328440625,0.4538525675275883,0.16227439918800535,0.49446014359277995,0.21567524274681643,0.2898646136604037,0.49205770390557807,0.011589202226394478,0.49635309386802745,0.505764776983672,0.18650711981700835,0.3077281031993196,0.3641602092690294,0.32300203630120483,0.31283775442976575,0.07850679906961498,0.09851880265162992
48,0.6817973594624819,0.21362082420448644,0.10458181633303167,0.22129789424843255,0.34835721917739143,0.4303448865741759,0.15807356542878714,0.02734481982825204,0.8145816147429609,0.37556410121571115,0.1981140162514667,0.4263218825328222,0.47149540978084326,0.20097383786505257,0.32753075235410434,0.27202292848065823,0.47037347245517735,0.2576035990641643,0.5747752391126335,0.18770461470145577,0.23752014618591075,0.5920944933651173,0.00796531828240279,0.39994018835247985,0.28509228529197933,0.2507896350212582,0.46411807968676255,0.29171026553598317,0.39904318565487784,0.30924654880913904,0.0781717850928025,0.0980563118049941
49,0.6706439873690879,0.18647116838779168,0.14288484424312028,0.30802083911791683,0.1079415910648935,0.5840375698171897,0.12771398449378918,0.12525109101435714,0.7470349244918536,0.31774631860060465,0.19804774553777932,0.48420593586161603,0.4956284896801384,0.2706166456057283,0.23375486471413326,0.35344501528204486,0.4398167171706543,0.2067382675473008,0.3879625996954686,0.33054967339700414,0.28148772690752727,0.3736991905710989,0.03965125682348721,0.5866495526054138,0.3825994378114907,0.20408951337012818,0.4133110488183812,0.2552602374533939,0.3379929308073147,0.4067468317392914,0.078335033377512,0.09793591025061177
50,0.5337972838787145,0.38103343918180693,0.0851692769394785,0.17380856405452563,0.3498451756468849,0.47634626029858956,0.25585135394684194,0.09862157353299177,0.6455270725201664,0.44910549303393776,0.1782336369316265,0.37266087003443565,0.46636122524514134,0.1662167185090082,0.36742205624585056,0.37237194098942406,0.3216992196469304,0.30592883936364557,0.4325188295024106,0.21775095782933143,0.34973021266825793,0.5277236397437992,0.020758501487908684,0.4515178587682921,0.18120621545319876,0.1955450222644862,0.623248762282315,0.27561009077083126,0.35850822409762106,0.36588168513154756,0.07816494910466278,0.09802659765903997
51,0.44823401738290297,0.2633831430113504,0.2883828396057466,0.2546416518457061,0.3153401665035288,0.4300181816507651,0.3314286018845959,0.07855955461200961,0.5900118435033945,0.2941470779148114,0.302153614706631,0.40369930737855764,0.4359792999068301,0.19253731986829817,0.3714833802248717,0.35394371260382146,0.47121577489410676,0.1748405125020719,0.5091014307494602,0.18756130322945597,0.3033372660210837,0.5034022731207585,4.47547349923943e-05,0.4965529721442491,0.6210411179854556,0.13343752267894968,0.24552135933559477,0.3786510284326939,0.26938402714164095,0.3519649444256652,0.0785857602565528,0.09833748396424252
52,0.4718705358426514,0.22698965990623396,0.3011398042511146,0.3332345997403506,0.27172591312406347,0.395039487135586,0.27847662066563894,0.05202016584792178,0.6695032134864393,0.32824133701985153,0.25186559042965406,0.4198930725504943,0.47359763606833216,0.16908238892295915,0.3573199750087087,0.34859183670098814,0.4887399681342875,0.16266819516472433,0.5516168042606154,0.16897485253901437,0.2794083432003702,0.4984347882996442,0.011324279280558174,0.4902409324197976,0.4774010869695772,0.19903666088233213,0.32356225214809076,0.34864006713733087,0.2582970645884804,0.3930628682741888,0.0784305790190555,0.09830812873852171
53,0.5303334656177146,0.282457799107876,0.1872087352744094,0.2182107360538755,0.2944182538130035,0.4873710101331211,0.25315072206646066,0.02399696795744863,0.7228523099760907,0.2827384944726528,0.28284991639229307,0.43441158913505407,0.358068223830845,0.20195905798662533,0.43997271818252964,0.42196972528741866,0.3829526027135182,0.19507767199906323,0.5174839865757346,0.20040254461036222,0.2821134688139032,0.6293656013057843,0.0007722717083713634,0.36986212698584425,0.39717036356833574,0.1964953717585724,0.4063342646730918,0.4231384053228835,0.2968929640038271,0.27996863067328936,0.07856878545620032,0.09832361416059385
54,0.5179513579764015,0.27877324477596854,0.20327539724762989,0.18370107876258335,0.30421875217986366,0.5120801690575529,0.1877961496964139,0.056775870036917864,0.7554279802666682,0.23866365304809795,0.32694898595210353,0.43438736099979847,0.35805016129877565,0.2111561149432107,0.43079372375801367,0.4130903890002882,0.34069529969878887,0.24621431130092292,0.507129582222427,0.19860478848753438,0.2942656292900387,0.6375996463494569,0.0006511588423948212,0.3617491948081484,0.4680203106666904,0.21289962667463933,0.3190800626586703,0.4268599706776098,0.30809913130415184,0.2650408980182384,0.07857329593737322,0.09824766847587639
55,0.5286286722160204,0.28114707769561786,0.1902242500883616,0.15897236065554546,0.22539763577715322,0.6156300035673014,0.10009109737328376,0.014828803479143225,0.8850800991475731,0.20750589332639807,0.3101184607640615,0.48237564590954035,0.3656842420377569,0.17953002591780856,0.4547857320444344,0.43391722202116595,0.32025729095241,0.24582548702642407,0.5799979324373401,0.17466491029773698,0.24533715726492303,0.5831652604348845,0.0009397900262901952,0.4158949495388253,0.44669667972773835,0.22527536143153634,0.3280279588407252,0.3278833716182458,0.416216462315129,0.2559001660666251,0.07822820585664014,0.09786341623055651
56,0.4784108373936085,0.35446137750210915,0.16712778510428244,0.15650063875733433,0.18925454447556056,0.654244816767105,0.1816421363227875,0.059054014941534366,0.7593038487356781,0.27713291575586163,0.3128920795323448,0.4099750047117935,0.34634282294123847,0.21030294427493182,0.4433542327838297,0.46998393633012336,0.22924955359020743,0.30076651007966926,0.4338172231718545,0.2318106192167045,0.334372157611441,0.7470379964319206,3.088587457512146e-05,0.25293111769350424,0.40166595020692536,0.2713317129661343,0.32700233682694035,0.47261305440974144,0.3233708055223478,0.20401614006791083,0.07850871653783158,0.09813006871034242
57,0.5794398663449494,0.2389657462556947,0.18159438739935596,0.2404327747103113,0.18820934515382293,0.5713578801358657,0.30323677536541815,0.06121983418423977,0.635543390450342,0.17197675974849708,0.396197349074837,0.431825891176666,0.532557398759691,0.11729934941118307,0.35014325182912603,0.3808687670338192,0.3316603563383096,0.28747087662787124,0.6753235833127722,0.17066536462267284,0.1540110520645549,0.691357177755806,0.04279024436043118,0.26585257788376293,0.5208959393418242,0.27018563715772204,0.20891842350045361,0.5217477205289507,0.22563348361685712,0.25261879585419217,0.07860897994357102,0.09896143273545985
58,0.6117316297594267,0.2478034499920754,0.14046492024849794,0.20458243476712312,0.18050133193735463,0.6149162332955223,0.2839141355214692,0.14748734727963161,0.5685985171988991,0.2052131044290074,0.41632838620370194,0.3784585093672907,0.5698915563916996,0.11235859136676297,0.3177498522415374,0.34925638088451205,0.2957666576441693,0.35497696147131863,0.6690859804220629,0.20467047215757686,0.12624354742036017,0.8034637874309073,0.009078480763548674,0.18745773180554404,0.5244289816789235,0.27319427612066677,0.20237674220040971,0.5174999577398272,0.21585311687659367,0.26664692538357915,0.07839205293806117,0.09884460346509477
59,0.5718489087163233,0.26875806778298694,0.15939302350068976,0.18722598948435185,0.15881991791372965,0.6539540926019185,0.2749324389115803,0.08204829125812514,0.6430192698302946,0.16741758400974016,0.36488189070053917,0.4677005252897207,0.4706548832897712,0.12851922847853714,0.4008258882316918,0.41845388382975923,0.310989608176643,0.27055650799359765,0.5284201184144331,0.19879412160901824,0.2727857599765486,0.6957786811017254,0.04417983454243838,0.26004148435583624,0.32337578859213184,0.3590299068728558,0.3175943045350123,0.5206972847314747,0.37627676824238165,0.10302594702614364,0.07874227278746575,0.09851898632369063
60,0.5396518107641997,0.2978168453717528,0.1625313438640475,0.14420839481929956,0.07517765919572092,0.7806139459849796,0.244330371115424,0.054739352799573565,0.7009302760850025,0.15720712930357433,0.372270644221834,0.4705222264745916,0.5094945818088781,0.05825875133387825,0.4322466668572436,0.5041685106258009,0.23228057141242395,0.2635509179617751,0.6479559010741915,0.13338121998751012,0.21866287893829844,0.6605722243115851,0.04162971788536882,0.2977980578030461,0.342416768416498,0.3978435532711769,0.2597396783123252,0.549762748527956,0.3342743952072262,0.11596285626481781,0.07862984846105073,0.09828097415563819
61,0.5618852112432192,0.27308437835560523,0.1650304104011757,0.14828868423279304,0.07982067725945524,0.7718906385077517,0.2292584721412328,0.056547882152509756,0.7141936457062574,0.1620301886032785,0.36097229881345155,0.47699751258326994,0.5268235872777886,0.05819442816227483,0.4149819845599366,0.5165270796917738,0.21832273612268602,0.2651501841855401,0.6333930255203899,0.13861769134267748,0.22798928313693265,0.7190120492298888,0.04216115584724835,0.23882679492286282,0.3601162015609468,0.39715751707992863,0.2427262813591246,0.5366338995771411,0.3826154789327275,0.0807506214901314,0.07854088956857494,0.09828619766040894
62,0.5093514327689846,0.33669224992131325,0.15395631730970205,0.1332440894295848,0.15462984297827517,0.71212606759214,0.2619413266148089,0.09318205691432367,0.6448766164708675,0.14983252778207679,0.367246699748633,0.48292077246929016,0.4384773613184357,0.13615144570275178,0.4253711929788125,0.4365407054320794,0.272534029086691,0.2909252654812297,0.51425003949895,0.14416669300503662,0.34158326749601337,0.6753860772625317,0.06015124722450475,0.26446267551296343,0.3410112980277244,0.3204473446255055,0.3385413573467701,0.5516798319792618,0.34565870155622,0.10266146646451818,0.07869555347863413,0.09824108788913044
63,0.5651309543793794,0.2933179759374799,0.14155106968314055,0.09277001479387859,0.10662629593511758,0.8006036892710038,0.31467529584821685,0.14005428318414567,0.5452704209676376,0.15022632907626737,0.3753450705628967,0.47442860036083584,0.44289800881050195,0.13963306220532792,0.4174689289841701,0.43923234564471286,0.26353121983563116,0.29723643451965603,0.5096895638823526,0.17611216413680333,0.31419827198084394,0.6705602063666756,0.06951423355643514,0.2599255600768892,0.3187205013919619,0.38512706724865964,0.29615243135937847,0.5138690153422409,0.3917485747968793,0.09438240986087973,0.07877369909187575,0.09835642655189088
64,0.5445853900647736,0.27560840841799894,0.17980620151722757,0.10054707306531505,0.11714584019886824,0.7823070867358167,0.23686191787012434,0.1566820641730704,0.6064560179568053,0.15183511863281837,0.3741586261938729,0.4740062551733086,0.37503385438193243,0.1618902530544536,0.46307589256361403,0.4449369892405306,0.25581707212437005,0.29924593863509946,0.5018214973611066,0.17478525674595682,0.32339324589293666,0.6548907340752712,0.07110156655208655,0.27400769937264235,0.288004299349641,0.42378842002375594,0.288207280626603,0.5362179176612175,0.37155694618620033,0.09222513615258207,0.07861673092206377,0.09820267826114208
65,0.559440651754305,0.2860152916050066,0.15454405664068846,0.07063536355231385,0.10157599624412797,0.8277886402035581,0.24917104575442964,0.15142998305489463,0.5993989711906758,0.12506373752559374,0.32960140350647016,0.545334858967936,0.387663561946108,0.1564300717972754,0.45590636625661657,0.45792075881981137,0.21913942933068867,0.3229398118495,0.48468623771991515,0.22434263475555286,0.2909711275245321,0.662168164936359,0.07053644693965255,0.26729538812398845,0.238455721094077,0.5291622868049334,0.23238199210098967,0.5192753149384881,0.3914715318938583,0.08925315316765349,0.07869594721967785,0.09825418740420411
66,0.541396411362747,0.31705114142295676,0.14155244721429613,0.07576366719642041,0.06671954505447725,0.8575167877491023,0.2415987858774852,0.15091801144576483,0.6074832026767499,0.13263583681163948,0.33618629590464655,0.5311778672837141,0.38948433679815636,0.1560362623261519,0.4544794008756917,0.46472034084980646,0.22731952134596706,0.3079601378042265,0.6564700996038888,0.11432207785564573,0.22920782254046546,0.6698900157088533,0.06634414895219282,0.2637658353389538,0.22044689876119403,0.5375834947452016,0.24196960649360444,0.5079486704593922,0.39604306370087283,0.09600826583973503,0.07841863116294166,0.09829426324198523
67,0.6114623809366008,0.2620006337659516,0.12653698529744767,0.059290943303331615,0.08762639891789928,0.8530826577787691,0.21767054229201224,0.1882382393758582,0.5940912183321296,0.11905782065584931,0.4081238316154461,0.47281834772870474,0.41133129855950423,0.08204390766979087,0.5066247937707049,0.46214245507920876,0.2173548290657673,0.3205027158550239,0.5009758968350805,0.18719387500707285,0.3118302281578467,0.6742744547906524,0.11662689279123495,0.20909865241811262,0.3187675640349084,0.46536649489285736,0.2158659410722343,0.5900421316012752,0.3271292232457654,0.08282864515295935,0.0784059664553344,0.0982188660378785
68,0.6688707931254332,0.20357957303620516,0.1275496338383617,0.10044516248069088,0.09345634758791782,0.8060984899313914,0.2807437310936162,0.23218716654187627,0.4870691023645074,0.09396506560891646,0.3310755822672086,0.574959352123875,0.5258059024094206,0.1195272427572247,0.35466685483335464,0.5356746780972335,0.2123550527815455,0.251970269121221,0.5010409222967205,0.2071290622462427,0.29183001545703685,0.809536878289561,0.04712520303982841,0.14333791867061055,0.2637718049925297,0.3918897919172154,0.344338403090255,0.5083000447196716,0.4354778756974187,0.05622207958290964,0.0784413659057699,0.09817708687726168
69,0.48362985160556493,0.350083972746008,0.166286175648427,0.09116232454021413,0.10663283097221611,0.8022048444875698,0.2094482749557657,0.23869859485209582,0.5518531301921386,0.12712866314218418,0.36203337988842926,0.5108379569693867,0.3596453623405816,0.15405701466626953,0.486297622993149,0.42360658766315035,0.2714577360569066,0.304935676279943,0.48420575108366426,0.22105215574076026,0.2947420931755755,0.7074592519589231,0.06671565524442422,0.22582509279665275,0.2694672868764685,0.4873906929307875,0.24314202019274403,0.6744133250057576,0.2984418074807541,0.027144867513488245,0.07839726309651385,0.09818383549298332
70,0.6072823469887088,0.27149718205410783,0.12122047095718336,0.038404132431883314,0.03563933707404385,0.9259565304940728,0.19672461500664193,0.23859221062966926,0.5646831743636888,0.07650571542906266,0.426084416789873,0.4974098677810642,0.4907142101596111,0.03377991115394175,0.47550587868644706,0.4453607228462026,0.18437139818830744,0.37026787896549,0.7016918147430019,0.10340502890965919,0.194903156347339,0.7337648530613468,0.05637835723053106,0.20985678970812227,0.21308511883690134,0.5484224673796501,0.23849241378344854,0.5557162160507348,0.3761236955179317,0.06816008843133346,0.07793768009772667,0.09821040266902864
71,0.5806149773749878,0.3093886857379855,0.10999633688702665,0.09065186475838787,0.10010262512971278,0.8092455101118994,0.29856652592142574,0.07041720125380489,0.6310162728247695,0.1440549185852934,0.27115252146111984,0.5847925599535867,0.5009199068332912,0.1383261171110541,0.3607539760556545,0.4200108919298667,0.24792953167639006,0.3320595763937433,0.5375630711191094,0.13306222226449002,0.3293747066164005,0.5726121233261448,0.04856601824225766,0.37882185843159744,0.3217066123574939,0.4034531468375057,0.2748402408050003,0.5548331160129073,0.3452956250983152,0.09987125888877739,0.07858896748888239,0.09838066202966717
72,0.44801595876362676,0.40478495836780665,0.14719908286856653,0.06744152051863753,0.14067108148722202,0.7918873979941405,0.21405391976974303,0.09790925099396715,0.6880368292362898,0.1834429267620365,0.3593492590504233,0.45720781418754014,0.447967959834075,0.1474221605571211,0.40460987960880396,0.4692004935638467,0.28260340379831556,0.24819610263783778,0.537297376891962,0.15283359226391766,0.3098690308441204,0.6552591542652754,0.061502775231732316,0.2832380705029923,0.34671727341779185,0.4089314921880082,0.24435123439419984,0.460848934415116,0.4154447880392412,0.12370627754564295,0.07890683846073131,0.09851210113229697
73,0.4384690027796021,0.41331923538233367,0.1482117618380642,0.059255098279143444,0.14253286665216316,0.7982120350686933,0.1966441621266271,0.0922909411108273,0.7110648967625455,0.18815472173952574,0.35171564692318474,0.4601296313372895,0.43906904917826295,0.16513310978116136,0.3957978410405758,0.474727079763632,0.2697744449619393,0.2554984752744286,0.5448028839248296,0.14748295512012558,0.3077141609550448,0.6404300597878356,0.07841881187294068,0.2811511283392237,0.31802634707729993,0.4541919593778627,0.22778169354483738,0.46813315454303345,0.42088394163562937,0.11098290382133717,0.07876144873825826,0.09846121565343988
74,0.43774682785166474,0.4164895556638517,0.14576361648448355,0.06532745548466827,0.0388781671877174,0.8957943773276142,0.19656995049741963,0.12860847245967078,0.6748215770429096,0.16977738942303955,0.32582523935145724,0.5043973712255032,0.4781754738904354,0.172051944061851,0.3497725820477136,0.469872186016546,0.2884985686153876,0.24162924536806643,0.47311245543412644,0.17615755528580346,0.3507299892800702,0.6219677920329286,0.07668314454081113,0.30134906342626017,0.2910109818329934,0.49472655378475294,0.2142624643822537,0.42302126727013134,0.4720318764970634,0.10494685623280532,0.07846015682429769,0.09821430845592737
75,0.5667107594278832,0.3466303458153319,0.08665889475678482,0.028102473638527258,0.14934188228272105,0.8225556440787517,0.1634613139948828,0.09365911693205038,0.7428795690730667,0.13797482692301435,0.3976194191638062,0.46440575391317945,0.426580234078295,0.09968608433768425,0.47373368158402085,0.5122845629159919,0.21190882560519025,0.2758066114788178,0.5057273698163638,0.126967214710757,0.3673054154728791,0.6602675277566163,0.06684479679624211,0.2728876754471416,0.27126540708689634,0.4621935352325668,0.2665410576805369,0.5590862838019242,0.3635598525782415,0.07735386361983437,0.07846737808226403,0.09808554491081312
76,0.5496230061876854,0.29371388248023694,0.15666311133207755,0.03306827621290269,0.07330401505171061,0.8936277087353867,0.23480796275722857,0.11662190566446935,0.6485701315783021,0.16675394624376322,0.2917905531362451,0.5414555006199917,0.447752407673618,0.23929685249114488,0.3129507398352372,0.4831775529591221,0.2700676480005245,0.24675479904035338,0.5393674760624381,0.17718630358042642,0.28344622035713557,0.5440866065457831,0.12269662154854799,0.3332167719056688,0.33908146690091345,0.43805178624509145,0.22286674685399507,0.539922235274139,0.3899162687201647,0.07016149600569627,0.07862167542381626,0.09845357654630942
77,0.4585365199962489,0.36704431881316485,0.17441916119058637,0.03176481164873131,0.05222308437904374,0.9160121039722249,0.2104418151164714,0.17350011184334327,0.6160580730401852,0.1810269671098958,0.2606013810481147,0.5583716518419894,0.5128443856646747,0.21818677232351255,0.26896884201181276,0.5151045024622999,0.21479528554593635,0.2701002119917638,0.6146172946557946,0.1527471734928352,0.23263553185137012,0.5782586401285003,0.09935904691720232,0.3223823129542975,0.35044769512549107,0.42243283364178535,0.2271194712327236,0.5448733284922008,0.386130289413699,0.0689963820941003,0.0784553123008502,0.09821100449409466
78,0.6364418553371411,0.26053633120141756,0.10302181346144137,0.05560131458429478,0.08430375672636156,0.8600949286893438,0.12951264695271728,0.024705755433586326,0.8457815976136964,0.1429051218279826,0.32536335007802236,0.5317315280939952,0.53954032117854,0.08176492288662685,0.37869475593483326,0.5393177714697318,0.2414458132106554,0.2192364153196128,0.4918815634079064,0.18487983038943698,0.32323860620265643,0.5705252730840447,0.07458272246088338,0.354892004455072,0.28269062234546577,0.5662753537186418,0.15103402393589244,0.43748677681614734,0.42727338049982133,0.13523984268403136,0.07808580424977044,0.09793698880795437
79,0.513071821068762,0.3187318589223458,0.1681963200088922,0.05291661679623579,0.05909924251262796,0.8879841406911362,0.2205890695624782,0.09895803721182876,0.680452893225693,0.11163269771349756,0.4027917372448354,0.48557556504166705,0.3538927752288434,0.17363671412132028,0.47247051064983636,0.47608801365651193,0.2738358252001614,0.2500761611433267,0.48680762720949117,0.17910405808825283,0.3340883147022561,0.7135891536781364,0.08635217231342518,0.20005867400843844,0.26534514302374146,0.4493787464504538,0.2852761105258048,0.5479393810892902,0.40462078973078397,0.04743982917992592,0.07837396054678415,0.0981056490274857
80,0.6731999394192113,0.21310932874172506,0.11369073183906357,0.016344390223223943,0.06759665197900759,0.9160589577977685,0.211413683110539,0.10999748183039303,0.678588835059068,0.16103192408010977,0.3350588501678113,0.5039092257520791,0.46315992194279865,0.22326824647871787,0.31357183157848345,0.6321429436254796,0.16671130901269238,0.20114574736182797,0.5626444140403127,0.2062307150282924,0.23112487093139478,0.5386797768011772,0.0862095565455062,0.3751106666533166,0.3091728611042216,0.44502863281998845,0.24579850607578999,0.5288651028657312,0.39043068014537347,0.08070421698889521,0.07861613414913832,0.098200486392234
81,0.5685368031603868,0.31095931814577304,0.1205038786938402,0.07784706089303632,0.11655054787106714,0.8056023912358965,0.212655884221054,0.14574676122111474,0.6415973545578313,0.1530922377319317,0.3785193258889405,0.46838843637912786,0.34589543682579665,0.17226854068848607,0.48183602248571716,0.43527331372177386,0.25661217222416144,0.30811451405406465,0.5196051100911246,0.16826778177427884,0.31212710813459643,0.644271855008677,0.07403859803055554,0.28168954696076737,0.2872161108787262,0.466575286338873,0.2462086027824007,0.5366857800616761,0.3664717832150045,0.0968424367233195,0.07857207137528836,0.09839229717111647
82,0.5579807200177397,0.26115923718000383,0.18086004280225643,0.06596726011896957,0.10680435191518485,0.8272283879658455,0.2306065385437076,0.14382660753696125,0.6255668539193311,0.19668448830821206,0.3420933250627783,0.4612221866290097,0.42160040456461845,0.12931529216764254,0.449084303267739,0.48687651526608666,0.2184997117478564,0.29462377298605685,0.4857929713989139,0.19652054615036,0.3176864824507262,0.7010251364059182,0.06227129236170137,0.2367035712323804,0.2973863743719443,0.4373893905201241,0.26522423510793147,0.45386479224159443,0.45192892850607924,0.09420627925232625,0.07863448453633587,0.09829045994437859
83,0.5626195520375976,0.28649404149901964,0.15088640646338272,0.05539153803390748,0.08860977784226368,0.8559986841238288,0.27637282633296106,0.0931971302075429,0.6304300434594962,0.1740546432031397,0.2691242932931551,0.5568210635037051,0.40263535444064585,0.11580537066456334,0.48155927489479083,0.48669256715979775,0.19896351142110427,0.314343921419098,0.4760521762580243,0.20555837215443393,0.31838945158754184,0.684790498845719,0.045784613242863856,0.26942488791141705,0.3611166056983264,0.3662206999863986,0.272662694315275,0.40521404833210434,0.48115390653788837,0.11363204513000719,0.07851038567906671,0.09817045003827791
84,0.5125157840383938,0.3573026037242601,0.130181612237346,0.05003646664205399,0.12263989065025131,0.8273236427076947,0.27599879762507123,0.04672681796356177,0.677274384411367,0.1658490229970298,0.31388756207976604,0.5202634149232042,0.4683985692788397,0.17875771116961287,0.3528437195515475,0.5204023631181004,0.22432844425094425,0.2552691926309553,0.4791277242362701,0.18049020099201915,0.3403820747717106,0.7348080839425327,0.08601634479754934,0.17917557125991793,0.3305751754749196,0.3350939242067369,0.33433090031834356,0.4434780472168564,0.4661180236569939,0.09040392912614954,0.07868552485303869,0.09844022086169729
85,0.41640391998197335,0.4425980218122773,0.1409980582057494,0.04628019489364674,0.11743510974865123,0.836284695357702,0.2696455909828029,0.05427354663133206,0.6760808623858651,0.1758314076601592,0.31906740011526,0.5051011922245807,0.5031625437718608,0.12625424388473072,0.3705832123434086,0.5346259292540204,0.2156335242204902,0.2497405465254894,0.4627667522858193,0.1467044600637202,0.3905287876504606,0.76507392139087,0.04326415599612687,0.19166192261300308,0.31686011185674784,0.33556764149695223,0.3475722466463,0.431753374997036,0.4361497823294086,0.13209684267355531,0.07850871800706648,0.09829666801161041
86,0.49956628188046454,0.38488153656316476,0.1155521815563708,0.09559781145682719,0.16705677031105629,0.7373454182321165,0.17937718774917777,0.05229299523870548,0.7683298170121167,0.14214427081584038,0.36902492996796565,0.48883079921619405,0.5011432182281896,0.0744540193402231,0.4244027624315873,0.4551746685193095,0.23511387874150572,0.30971145273918493,0.5305182560687317,0.18579853423789797,0.28368320969337024,0.824211033071226,0.06427670506179813,0.11151226186697591,0.39110859039642654,0.3632419986553804,0.24564941094819298,0.4608758769651573,0.45452732783304683,0.08459679520179607,0.07833360965743458,0.09814220627638899
87,0.4598334372818609,0.41209026491415107,0.12807629780398802,0.1477664696431456,0.06893626466410285,0.7832972656927515,0.18533345679074004,0.07689166515940192,0.7377748780498581,0.20472578778997677,0.24669788794311115,0.5485763242669119,0.3995431657047593,0.09835620173973154,0.5021006325555092,0.45387808004886543,0.23579694108731836,0.3103249788638163,0.6802934976337414,0.12157870912174122,0.19812779324451738,0.7268027775741152,0.05910974050902039,0.21408748191686436,0.25048342190987866,0.3855556502277526,0.3639609278623688,0.3646069794459776,0.5032298583104035,0.13216316224361907,0.07809354724863807,0.09797969706873114
88,0.5584167909140599,0.32291265250299817,0.11867055658294183,0.05656182996227777,0.10894794776414984,0.8344902222735723,0.3387871126042088,0.022259849444682848,0.6389530379511085,0.15002114286473825,0.39154187510271604,0.4584369820325457,0.5255621396874449,0.04523135341019961,0.4292065069023554,0.5954669686472776,0.19542486929458866,0.20910816205813373,0.5796963598441259,0.12066635557414758,0.2996372845817265,0.6228126357633705,0.0962208626092274,0.2809665016274021,0.3493188719458703,0.3994134035614391,0.2512677244926907,0.5554774086016837,0.3807853666469402,0.06373722475137604,0.07884599971264308,0.09829067503988766
89,0.5664923189170871,0.3122487900536645,0.12125889102924846,0.06997038893012927,0.16040722947435213,0.7696223815955185,0.36780301970423657,0.024542452029166228,0.6076545282665972,0.10049700405696696,0.39582719525404536,0.5036758006889877,0.46557026522998063,0.1684313379756072,0.3659983967944122,0.6080286497160252,0.19066312334219027,0.20130822694178463,0.3894111718870843,0.1778394543097837,0.4327493738031319,0.619400604102147,0.09610880865883564,0.2844905872390174,0.2947768282725234,0.4235035852478748,0.28171958647960177,0.556823605001099,0.38085132544490696,0.062325069553994104,0.0787158847426644,0.09821746958802317
90,0.5509317348528091,0.3275329386368579,0.12153532651033301,0.03213222777069045,0.17151862047867406,0.7963491517506355,0.32682091030419647,0.02851988550126034,0.6446592041945434,0.09199689145105065,0.4211773364495507,0.48682577209939865,0.4699701212993694,0.17348384075720727,0.3565460379434234,0.6296072074775771,0.1779813416437339,0.19241145087868905,0.35865766853432285,0.19141400358377944,0.4499283278818977,0.6711508358206519,0.11411709140963101,0.2147320727697169,0.26403425437964545,0.5184318571513572,0.21753388846899738,0.5675505610151338,0.3832984147163058,0.04915102426856036,0.07853152948282438,0.09819082183272426
