best -> topk=21.0,alpha = 0.4029792567152519,beta = 0.19680626151757433,accuracy = 0.03931838484259118
topK,alpha,beta,result
21.0,0.4590496018291578,0.1974808336424747,0.03903883405774526
21.0,0.40267405395972156,0.1926027618800774,0.039186165742142086
22.0,0.40435018082690943,0.1965629960449427,0.03917609202026812
20.0,0.4085730417099142,0.19107332819637987,0.03913633743966622
21.0,0.44051672198732167,0.19786970044969932,0.0390574606376426
21.0,0.4063659142443534,0.19533135943777463,0.039223891170185224
21.0,0.40148328331219,0.19632751510446259,0.03927266687478546
21.0,0.4258387589041505,0.1944899813268922,0.039124886935780055
21.0,0.40412191548807425,0.1999756621908448,0.03922848577992357
21.0,0.4027093770155544,0.197419783703071,0.03928828374516784
21.0,0.4053627462708936,0.21944747915229676,0.0391590983678736
21.0,0.40702904657436056,0.19867523249542765,0.03920957103634924
21.0,0.41989189676212163,0.21415693424928,0.03912014424192999
21.0,0.4226023400079305,0.1890842319064773,0.0391304781115679
21.0,0.410292104570185,0.19575313830999325,0.03918868317204226
21.0,0.42837644290154786,0.19684675498653503,0.03918917545165704
22.0,0.45082865776366365,0.20630012210751747,0.03899080277597727
21.0,0.4001342039235771,0.1938344670232986,0.039172017706057584
20.0,0.43209991535183745,0.19787999001560855,0.03920479232203933
21.0,0.4358477695572617,0.1780629254539825,0.03886091299858377
21.0,0.40404970378856714,0.21036892360977896,0.03924147715902693
21.0,0.41317986797590317,0.21620268684219812,0.039244130666219006
21.0,0.44898905784771687,0.1950607462904976,0.038992783901256385
21.0,0.4272251786162255,0.19613352300473205,0.03913432429620075
21.0,0.40210998977987356,0.19683623860449267,0.039266523385283435
21.0,0.4078658219093593,0.19902622675030693,0.03917686045674001
21.0,0.4056634854581281,0.19560970370458858,0.039236370258307285
21.0,0.4041075585933797,0.17318569364011266,0.03908570868253222
22.0,0.4026778197571557,0.19796551009423052,0.03918075066637911
20.0,0.40645042865802644,0.19420754332372198,0.03921418965972716
21.0,0.4145195370399696,0.20790945306242214,0.03918207541883847
21.0,0.4012336513389519,0.2130879586735111,0.039176160058914035
21.0,0.44586107176964074,0.1929649051003787,0.038937248357067286
21.0,0.4313252679392476,0.19712236643595626,0.03913447238031253
21.0,0.44251665210725455,0.19590733998209933,0.039041459549024334
21.0,0.44461056915586944,0.20304306628455582,0.03904946809788008
21.0,0.40466199805686764,0.19482700959392651,0.03923757894484123
24.0,0.4088224574384894,0.19703426261389403,0.03912620368369286
21.0,0.41598515686038845,0.19865602908853502,0.03913475253944295
21.0,0.4032194305283631,0.18487564764451567,0.03904588206101117
21.0,0.40693387943031545,0.19603564651897082,0.03922419134068206
21.0,0.4057229563479252,0.20006205190778475,0.03921597867588846
22.0,0.4000424914881954,0.19779882309767446,0.039236146131003055
21.0,0.41678392248389207,0.20502764931023224,0.03917915776160916
21.0,0.4027463230588964,0.1948977138634503,0.03923834337903984
21.0,0.4097612687555282,0.18230061056486588,0.03904462134492443
21.0,0.40493273182438005,0.1881416078313125,0.039092284417549715
20.0,0.45593364384632035,0.17058427144154642,0.0388613052213662
21.0,0.4243489073425445,0.1964515423245354,0.03910126151654187
21.0,0.4076688543181363,0.18633898750048875,0.03909184016521437
21.0,0.40174443775786095,0.19347090458104585,0.03919409024325873
21.0,0.4175727369651388,0.1893045400909395,0.03910566801943556
21.0,0.40398604060463633,0.2040891048359647,0.03919478263653809
21.0,0.4117161813525844,0.19720099172292593,0.039191172586029416
21.0,0.4381786332703245,0.19172382733658105,0.03903812165309951
22.0,0.40548646706960234,0.1953674585772215,0.03919861281207786
21.0,0.4215269010746035,0.1991438831809072,0.03911765883021608
20.0,0.4030428445372459,0.19807747932579073,0.039180538545894525
21.0,0.4065895647254251,0.19634931756042232,0.039273139143033826
26.0,0.43512680877721244,0.19482728354735274,0.0389567914575484
21.0,0.4016422778487016,0.1968708132578599,0.03926694362397902
21.0,0.40443005241655494,0.1957822175497482,0.03925914719560768
21.0,0.4430630688235812,0.1775954513443946,0.03885933210063364
21.0,0.408451266474749,0.19401408795792832,0.039222626451825185
21.0,0.4034892217228457,0.20130197360437052,0.03916860376694017
21.0,0.4057436692135453,0.20908036382706618,0.03920139839428854
21.0,0.4456083961048844,0.19812025523829824,0.03906933138022442
21.0,0.4012742796782471,0.19719821499462514,0.039264458212265166
21.0,0.40736787824071924,0.19553657869206198,0.03922413530885599
21.0,0.404562482003149,0.19637526799751026,0.03931575534903882
21.0,0.40273632628240164,0.21689846907780103,0.03920695755189008
21.0,0.43678777377866546,0.1943625488591076,0.03910395504646688
22.0,0.42888239014475166,0.19607744726114956,0.03905881740828845
21.0,0.40433275135349916,0.1926254943241608,0.039207537881517256
21.0,0.4697287744691941,0.20807086057716143,0.03888501468834347
21.0,0.4013124771756718,0.1764490910245352,0.039086273003066246
20.0,0.4659564255910476,0.1993685307061457,0.03885440530221206
21.0,0.4405222613501898,0.19774825354646905,0.039058157033195276
21.0,0.41915905560561045,0.21321736219855347,0.03914615901832294
21.0,0.42724188385069534,0.1966239449209152,0.039150653571228954
21.0,0.40476242779256694,0.19526200461378848,0.03925371210847815
21.0,0.41053457093800905,0.20631912119756834,0.03920506847889657
21.0,0.4000973275639227,0.198380640007017,0.03921127600477131
22.0,0.4031216810460501,0.19624314662812933,0.039179610018491115
21.0,0.40645367441208147,0.19375234859665427,0.03922020907875727
21.0,0.4042315208865212,0.18465426683146824,0.039079220997527114
21.0,0.4202698282428027,0.19737112983644023,0.039135128753132284
21.0,0.40873781369471446,0.17492403718115385,0.03897406927134665
20.0,0.40232138565926984,0.19479257144357412,0.03925114665129842
21.0,0.4439694760395138,0.1963969208734946,0.039050560718488586
21.0,0.4054772954123087,0.19987211241477806,0.03922379511562625
22.0,0.4032995466639731,0.19865923765581903,0.039171365335511195
21.0,0.46096236979336747,0.19539213706367542,0.03899474101289576
21.0,0.4711104180461203,0.197472266830589,0.03903154591808195
21.0,0.4074196667333229,0.18203246360446723,0.039072197007900995
21.0,0.42291079817042715,0.19021836116717536,0.03912735233612742
21.0,0.4390279171947916,0.19578552930123663,0.03906155496321964
21.0,0.4320603523499779,0.17252444973712222,0.03889607697172047
21.0,0.40496147604743926,0.17581818948121103,0.03897380912358272
21.0,0.43418545831532934,0.19429346517515408,0.03913663360788977
21.0,0.4000125414481062,0.19688660872304203,0.039259739532054826
20.0,0.40189154956247,0.19771631342048193,0.039157533479016536
25.0,0.4551232420059821,0.19524589830669564,0.03893136101305595
21.0,0.4063891469121018,0.17255016745813437,0.03905817304228855
21.0,0.4038506509742981,0.17335656260867915,0.039084808171041666
23.0,0.4479644627173551,0.19643629446353145,0.038969234525210776
21.0,0.4341187994530431,0.20065862038774454,0.03906211528148035
21.0,0.41028593045870304,0.19826803997303752,0.03920819425433703
21.0,0.46467577489980655,0.20217418491351877,0.038920194670573366
21.0,0.4028230480583832,0.19274697767176902,0.03919307366584275
21.0,0.4053620336043657,0.19698118392472078,0.03929749697828423
21.0,0.45004820350525054,0.20557323477352182,0.039079721281688504
22.0,0.4084431574421533,0.19921700754410596,0.03914263701782675
21.0,0.4064598557798639,0.197184370281882,0.03928146787375285
21.0,0.4131229269326308,0.19866495230331313,0.03916912006019473
21.0,0.4384174388700677,0.1967398551758227,0.0390605904153564
21.0,0.4017051704764966,0.1977644510528811,0.03925345596298758
21.0,0.40498118773932473,0.19492025235301155,0.03924645598700116
20.0,0.4173914075421295,0.19580324297010415,0.03921822395120471
21.0,0.4610644798687602,0.1936025739081213,0.038945873256009844
21.0,0.44101470071788174,0.19712202023081124,0.039044189099408905
21.0,0.4300682452039995,0.19610129638278706,0.03914158842222436
21.0,0.4075269861721371,0.19894729955182708,0.03919015600861347
22.0,0.40342710600378495,0.194511377823795,0.0391520503646077
21.0,0.46792841318877787,0.19802802681222145,0.03899530933570316
21.0,0.4057577845637481,0.19680571603731792,0.03931515500804514
21.0,0.4095312180070432,0.19971877396977988,0.03917711660223062
21.0,0.4060718725834619,0.19556934949281884,0.03923153951444477
21.0,0.4261199089147723,0.19739848971818932,0.03913601725780293
21.0,0.4141816929760548,0.1964115030011765,0.039139363158274404
21.0,0.4076680943608076,0.18067795827424848,0.03905841317868601
20.0,0.404952247214635,0.19493328625036888,0.0392453993868522
21.0,0.4010391500250531,0.19788260724339396,0.039237074658406576
21.0,0.47248782325979777,0.19651488317782734,0.03897452553050182
21.0,0.4032118562463122,0.20717696891523357,0.0392278894412031
21.0,0.4581632739479988,0.1934341862927154,0.03896820193870164
21.0,0.4246826746962829,0.19841861324638452,0.039148744486869044
21.0,0.45712623755636006,0.19074295821414014,0.03898956207125689
22.0,0.41153464725221856,0.19541018776771343,0.039180454498155534
24.0,0.44348782965398476,0.19705028597965624,0.03890462182519723
21.0,0.4661337099440206,0.2168741133394508,0.03890040342914831
21.0,0.4060321793815672,0.19195814138954295,0.03917397481769698
20.0,0.4041500543839504,0.20013631935336199,0.039117782900688
21.0,0.40214426179654006,0.20273923558559853,0.039170985119548474
21.0,0.4531144612023593,0.19456264434843024,0.03900020811821162
21.0,0.41864407984704655,0.20867272821456545,0.0391857895284527
21.0,0.40729986609183416,0.19598337749938347,0.03922767732071873
26.0,0.40894841306123975,0.21993320731024907,0.038908988305357946
21.0,0.4053330682824784,0.19728698828188346,0.03928196415564096
21.0,0.44034516511423316,0.19901749381351347,0.03910371090779607
21.0,0.42308926967361954,0.18413863783728052,0.038946097383314233
21.0,0.403545997978293,0.20097082764513682,0.03918768260371947
21.0,0.40143744454185704,0.19558954883405671,0.03923361269200962
22.0,0.4369262417810293,0.1966572029388929,0.039048039286315096
21.0,0.40599691578885083,0.19807948800631514,0.0392391038109652
21.0,0.43089086362006773,0.19403406123990655,0.03914678337295637
21.0,0.4743887816731808,0.196232750505889,0.0389503037725433
21.0,0.40003491444527545,0.19739715066148064,0.03927020147443808
20.0,0.4510324688218985,0.1950131484109763,0.038971968077868624
21.0,0.40422559164207844,0.17694350929016944,0.039033919266143684
21.0,0.4027118989904089,0.18359354190715377,0.039124998999432156
21.0,0.407672427744551,0.21573986503786305,0.039173434510802754
22.0,0.40951922217127323,0.19834815703544548,0.03913951924693287
21.0,0.4332051420680279,0.19656459724656875,0.03911843126896127
21.0,0.44614019117567255,0.18681395126053824,0.03888976938901342
21.0,0.4213969190354302,0.21147514692948946,0.03914528652274544
27.0,0.40511328255278484,0.21730164121369125,0.03875732215898681
21.0,0.41163586957846166,0.21273571863915122,0.039220721369738594
21.0,0.40254536044661343,0.19538157840436024,0.039239876249710384
21.0,0.40668473168771385,0.18969679328155195,0.039110919001993684
20.0,0.45730851491919655,0.1993995403122732,0.03899227561254826
21.0,0.4511299829405308,0.1830947730868771,0.0388383481817677
21.0,0.40415516960644476,0.21018177405264596,0.039229674455091096
21.0,0.4020189985478955,0.17562143171871356,0.03904324456291224
21.0,0.4054768412343626,0.21770952165021398,0.03924383449799547
21.0,0.40826185704608847,0.21855213718344682,0.03923333253287933
22.0,0.4037485372788533,0.1710897406187953,0.03901277125407277
21.0,0.44667538332197293,0.1974462005812682,0.03905617991018945
21.0,0.4067518548376929,0.19414233126645805,0.039229846552842555
21.0,0.4000027825845247,0.19580440324726683,0.03925033418982037
24.0,0.43136192079439656,0.2134194514391129,0.03887127888640802
21.0,0.412953909650433,0.18802687305881113,0.03906678193213796
21.0,0.45229504726230524,0.19672749579224805,0.03907534279470787
21.0,0.42627015838306653,0.19309120741680058,0.03911994412826534
21.0,0.40136679758406446,0.18098989992919562,0.039071268480497426
21.0,0.4044001083376741,0.1981970049657527,0.03922153783349
20.0,0.43511035066652065,0.19483689204748963,0.03913022196607717
25.0,0.40311211968996036,0.21112282533808854,0.03888772022508842
21.0,0.44847850977663456,0.17828774889292795,0.038851367576784014
21.0,0.4393262142191091,0.1854807091672431,0.038924012839293226
21.0,0.4149909836655868,0.19727631798103984,0.03914767187762704
21.0,0.4052725427838235,0.19152764628349694,0.039175383617895514
21.0,0.4105171432884627,0.17364715793867813,0.039044221117595326
21.0,0.4067729901964955,0.19598511274424404,0.03922716903201074
22.0,0.4025113837560589,0.19897826687645268,0.03917582386795762
21.0,0.4609916895576932,0.1966403312464905,0.039031461870342815
21.0,0.442597967969948,0.18788372624715616,0.038947610242618225
21.0,0.45453092984202964,0.18298040216051847,0.03881959753139827
21.0,0.45319029976432545,0.20913714455484197,0.0390390621873229
21.0,0.40889824866867847,0.19425887953459253,0.03921005531141743
20.0,0.40569151885227567,0.19756502985199298,0.03918644590127239
21.0,0.43039079192427554,0.19557845548569397,0.0391508696939867
21.0,0.42034441606516154,0.19998121233426194,0.03913831456267211
21.0,0.4672545545145286,0.1858659225678763,0.038831820474029666
21.0,0.40383300388287285,0.20820036423579763,0.0392295703959855
21.0,0.4020033050830689,0.19804672051956512,0.03925293166518642
21.0,0.41631680644131314,0.19626567324738908,0.039124734849395
21.0,0.42809058714985126,0.19503268305319524,0.03915039342346503
23.0,0.40713701019161425,0.18215550232239655,0.039101401596107074
21.0,0.40476473879424024,0.17166735905306021,0.039072985455739395
22.0,0.40147176113826427,0.19727311551029622,0.039207257722386944
21.0,0.45477986622275507,0.2040754673913689,0.039041075330788357
21.0,0.428787235431157,0.19249310722371835,0.03909188419022055
20.0,0.40344390889549936,0.19365675605943208,0.0392289420390787
21.0,0.40602256038775414,0.19882190861827642,0.039215766555404055
21.0,0.4085709435662623,0.19604388491384306,0.03923286826917745
21.0,0.4208492794205098,0.20112586537404126,0.03910223006667842
21.0,0.44757701955365126,0.19700800558420425,0.03905092092308478
21.0,0.4045306681815145,0.1949517140416254,0.03924844911910021
21.0,0.4187468370898867,0.1979030462579558,0.03911809107573153
22.0,0.4028831883220478,0.21165933559076694,0.03915994284753791
21.0,0.4333658124954049,0.19587776641296437,0.039123610210600124
21.0,0.4010308323004515,0.1967853066256308,0.03925466464952153
21.0,0.4071682403329162,0.19443472522962246,0.03923778306077905
21.0,0.42439574578393224,0.19892857215423412,0.03913849066269694
20.0,0.4493481756448621,0.21831673746900193,0.03894045417797357
21.0,0.40550984649208016,0.21619367316779026,0.03918873520159515
21.0,0.4151841788646734,0.18554401521536948,0.03910523977619338
21.0,0.45570790084830415,0.1956102510367648,0.039059974065269516
21.0,0.40363141374291817,0.17462430232227166,0.03901920290725183
21.0,0.41093759501626,0.1978688098178583,0.03921779971023597
21.0,0.40797195746170756,0.18622079650053003,0.03908001744991206
22.0,0.43796431712482164,0.19671049230040807,0.039047791145371026
21.0,0.43674374886475825,0.17601325141359322,0.03888253327890297
21.0,0.4011819109270539,0.17834472461021725,0.03907912094069485
21.0,0.40580870302725736,0.195342070094906,0.03922848577992356
28.0,0.42739025590502966,0.20258563627659812,0.038825264750378806
21.0,0.40951294121616744,0.19350618918043552,0.039244598932193994
21.0,0.4038161451005053,0.19987014730615457,0.03922861785494217
21.0,0.4023313528671578,0.19659831860048094,0.03928131578736783
21.0,0.40489258313559107,0.20509389250304336,0.03916249629789773
21.0,0.4069837969601261,0.17013376196267715,0.039084171809588404
21.0,0.40249406199622395,0.19813123479161496,0.039240292486132713
20.0,0.44427171495876433,0.1946382518491245,0.03902350535103982
21.0,0.404857460931203,0.19006346381368924,0.039168659798766256
21.0,0.41225328626411145,0.1972952330558791,0.03918977979492406
21.0,0.4002636713111259,0.19572809152153453,0.03924709234845448
21.0,0.40634997225540725,0.20409330364832798,0.039118975578128885
21.0,0.42329084585601584,0.17875381482336736,0.0389314090403354
21.0,0.47522090082147306,0.19646520035976683,0.03894335982838301
22.0,0.4036014060311219,0.19857368202446596,0.03918458884646542
21.0,0.4726117464849864,0.19733467014868802,0.03900776441018548
21.0,0.4173224378853725,0.21020983129757223,0.039216911205565336
23.0,0.4343602822299484,0.19434580866941933,0.03895380576167313
21.0,0.45246285479148685,0.19595156462014093,0.03903834578040373
20.0,0.40850345690552536,0.1923519667331669,0.03921397353696949
21.0,0.4134139294640306,0.17403098142300558,0.03905512331004064
21.0,0.4399566435759511,0.199416721659446,0.03906928335294493
21.0,0.4025470801659948,0.19530825036816543,0.03924278990466639
21.0,0.4053008020868697,0.17191031773035684,0.039062399442884095
22.0,0.47082983866690226,0.17189844609834673,0.038638230514932925
21.0,0.40723452035569824,0.19750122008447682,0.03924807290541083
21.0,0.46427632045500705,0.1965850382970211,0.03901907483450647
21.0,0.46196719114760537,0.1983791946355005,0.03900457860064565
21.0,0.4014077112643121,0.2005925783746716,0.0392175635761118
21.0,0.40379211269681364,0.19360469944704145,0.03921786774888192
21.0,0.4097672755824628,0.21055264412160127,0.03920783404974085
21.0,0.4778916372949616,0.19517740238032205,0.038906054639035466
20.0,0.4296785189856194,0.1729929024667753,0.038922788143666065
21.0,0.40619843133561484,0.17012283401669173,0.03908202659110433
21.0,0.4760651800476234,0.19640654235358682,0.03893988185289294
21.0,0.432721989723738,0.1976235747105265,0.03911759479384338
21.0,0.40468738796070736,0.1959602380295774,0.039279939005355605
22.0,0.46848425009068434,0.1800856193075326,0.03868055455498761
21.0,0.44162124583342677,0.21191983179293977,0.03908919866484215
21.0,0.45884366853085823,0.20193507091153662,0.03893795275716654
21.0,0.4027184638522045,0.19454745975638418,0.03923135140760006
21.0,0.4780265533858448,0.2145844248534722,0.03882313954326112
21.0,0.4079129640752913,0.19707599736725434,0.03923861953589697
21.0,0.4001200393123954,0.21434681919159074,0.039200329787319785
21.0,0.4043358167951966,0.21464692208778238,0.03920263509673558
20.0,0.4060590220519967,0.19860440259154313,0.03917545165654135
21.0,0.4018011677649453,0.19566165538670285,0.03923826333357403
21.0,0.45737184428070365,0.19676624195913853,0.03904879171369384
21.0,0.40330703703905135,0.2071709231220208,0.039230098696059854
21.0,0.4108448386757844,0.1838307695380797,0.03907611923572638
21.0,0.40502252285430773,0.17483737378755876,0.0390394824260185
21.0,0.4080943493681394,0.1979635844232977,0.03922742517750139
22.0,0.40588775888844425,0.19155128713596226,0.03911004250414289
21.0,0.46456828336856054,0.19925111598326312,0.038981801663345264
21.0,0.40163089809239766,0.1882730325937536,0.0391134124182541
21.0,0.4035457400229379,0.19478543706239934,0.03923609009917688
21.0,0.4554519914076506,0.1793201297596982,0.03880286402676761
21.0,0.40752156176978915,0.19614964436889845,0.03923173962810934
20.0,0.4150240227463527,0.19363374737991496,0.039236294215114625
21.0,0.40466026165888547,0.18706620617478845,0.039102870430405015
21.0,0.4213399641933606,0.1792761872674135,0.038994600933330605
21.0,0.4746239792194394,0.19746175535167962,0.03898578392527003
21.0,0.44785746793318343,0.2156757019428963,0.03896028143985837
22.0,0.41825855255410016,0.1953587956256684,0.039176003970255675
21.0,0.44196833532533303,0.20336477510224768,0.03905319021204095
21.0,0.40282669749945027,0.20796121478550453,0.039226204484147535
21.0,0.406213143171686,0.19669279333367182,0.039290657093229535
21.0,0.4254642737579904,0.19839432378601898,0.03916364094805901
21.0,0.4093970336763388,0.21975672681301445,0.03914081598347922
25.0,0.40015543644150703,0.1943881968918546,0.03907481849690678
21.0,0.4353867303489106,0.20013621749820776,0.03909510201794665
20.0,0.4275424012736835,0.19708931046156528,0.0391630886343447
21.0,0.4041185769541498,0.19285587959774148,0.03920932289540516
21.0,0.40172165739819704,0.18895072226698148,0.03913898294231176
21.0,0.4319081551666682,0.1959391658951507,0.03913886687638632
21.0,0.4066537023000903,0.2094180200035664,0.03923503349902804
21.0,0.4387763974542655,0.19758917663828865,0.039062999783877686
21.0,0.40306983780753985,0.19503218444168138,0.039256117474726196
22.0,0.4437656516842188,0.196353134278672,0.03901150253343947
21.0,0.42545762411892807,0.19093342980858863,0.039111375261148815
21.0,0.45221171828075263,0.198512109953014,0.03906803064140477
21.0,0.4051314703210673,0.19542472255686036,0.03925183904457786
21.0,0.412058282881889,0.19723650813171711,0.039184280671421906
21.0,0.4082187296532471,0.1995109819723045,0.03918057056408097
21.0,0.41986382808741357,0.18947815907270893,0.039132419214114124
21.0,0.4634022439350128,0.19408224067925392,0.03895330147523836
21.0,0.44623867499447806,0.1965737539714475,0.03903043328610697
20.0,0.40409484121736805,0.2011903140885227,0.039161135524978595
21.0,0.4014825338454177,0.19809131313397246,0.039202855221766565
21.0,0.456826313091266,0.1956652494107781,0.03903239039774636
22.0,0.40606565895200614,0.17129831395393583,0.03897368105083733
21.0,0.46523306053846936,0.1830526801086663,0.038779662848498396
21.0,0.4544123540535704,0.196721874613591,0.039076011174347475
21.0,0.4026840493205721,0.19482094866240993,0.039239027767772654
21.0,0.4616922809361666,0.21388676288504666,0.03896570051789469
26.0,0.45093064960770035,0.20603997049762723,0.03877202250878551
21.0,0.4072258783537294,0.19773497726791922,0.03925141080133574
21.0,0.40948536392849716,0.18079574814689772,0.039030853524802595
21.0,0.4001049936533278,0.20545599603712106,0.03918897133571921
21.0,0.4158772613410686,0.21774659548792344,0.03923601405598438
21.0,0.4135777861657014,0.19336897288780563,0.03920316339680991
20.0,0.40503234754136924,0.1992720438084278,0.039159406542916754
21.0,0.40349102533386,0.21322296353485953,0.039185837555732246
21.0,0.4056826828588889,0.19584504896983565,0.03926192877554508
22.0,0.40215436260568393,0.18554662001287137,0.039123890369730546
21.0,0.43669697101545507,0.21875768377327506,0.03912176916488627
21.0,0.4042679662646028,0.19697270331020614,0.03929108933874498
21.0,0.47997271735386504,0.19854230806659007,0.03892358059377782
21.0,0.4168191760413541,0.19597678890037898,0.0391425809860006
21.0,0.44963491579586023,0.19436688009772807,0.03898211384066198
21.0,0.4074167619846472,0.197560014722992,0.03924791681675248
21.0,0.4106498353402199,0.1951053528362257,0.03916833161235636
21.0,0.4015902416199046,0.1871657741683682,0.03911189155440345
21.0,0.429228665372047,0.1737386688435373,0.038926334157802174
21.0,0.40619650953568187,0.19688991891534266,0.039306209927239245
20.0,0.40864810022673864,0.19641191636222272,0.03922886599588611
21.0,0.4594709605974437,0.1980413933235929,0.039067862545926556
27.0,0.4067147654692879,0.19292779948761127,0.0390107100833279
21.0,0.4036075884782149,0.19613953230236894,0.0392961522144584
22.0,0.4320108983900122,0.1951195032094172,0.03905001640932097
21.0,0.46004165347603543,0.19901008202181034,0.03903706905522383
23.0,0.40489314021379136,0.1941861290781347,0.03912731231339452
21.0,0.4025106431781041,0.1974567745568608,0.03927909452569117
21.0,0.4065971687867819,0.20050906169350652,0.039153871398955174
21.0,0.4450154619065003,0.1960021223725547,0.03904341666066373
21.0,0.43551598638952604,0.2023749085319303,0.03908510033699191
20.0,0.4091495503832056,0.17507461281196932,0.03885518974777714
21.0,0.43061078091359273,0.1774642934703737,0.03888260932209552
21.0,0.4038383289951034,0.19721584513062695,0.03928647471764019
21.0,0.424945126087107,0.19530921805565274,0.03911444900703651
21.0,0.40121325500551286,0.19824621402762174,0.03920310736498392
21.0,0.40511224907405646,0.19599391326932455,0.03927064972904667
21.0,0.4075836003578177,0.19676876571504004,0.03927395560678523
21.0,0.44275292196702143,0.19390134874227494,0.03899708234277119
21.0,0.47059988883829434,0.20994544145578856,0.038847225223927674
22.0,0.43971534032166737,0.18179429878285625,0.03890982878274905
21.0,0.402805156618908,0.19935243686657136,0.03922088546294354
21.0,0.4121153929146608,0.1924158785121648,0.03926227297104809
21.0,0.4229002830424238,0.1949855459384535,0.03911297216819203
21.0,0.42117629457568534,0.19777801580444906,0.039118587357619625
24.0,0.40577971581197414,0.17921576447624926,0.039092668635785595
21.0,0.40008636339257475,0.1965908653438225,0.039252159226441236
21.0,0.47765724563186346,0.19860303548643257,0.038948182567698976
21.0,0.404137948395225,0.2074907232804197,0.039243866516181725
20.0,0.4736408071322758,0.190845238836962,0.03879276228898067
21.0,0.42176658483526025,0.17980842856708776,0.03896242665834241
21.0,0.4106558816592987,0.19562948867947863,0.039193341818153246
21.0,0.40638450423995326,0.19699765211852308,0.03928935235213658
22.0,0.40265567577732014,0.1943814538696706,0.03914841630045925
21.0,0.4083003288979377,0.18545145694497986,0.039071012335006795
21.0,0.44945550327377487,0.21168482515577236,0.039065593256970496
21.0,0.4195164519792306,0.18210472199456113,0.039003898214186136
21.0,0.4046137564380526,0.1975422057077882,0.03925447654267681
21.0,0.4785588138843227,0.19612873192439406,0.03889753379919844
21.0,0.41736589002738,0.19996735941968546,0.03905484315091025
21.0,0.41356278126388585,0.19348617087692666,0.03920310736498384
21.0,0.40144371760231284,0.19502550449725156,0.03922265446773821
21.0,0.4031349139304743,0.19662236015582057,0.03931455066477819
25.0,0.4268581780370631,0.19817272695369567,0.03906715814582729
20.0,0.4031620901537149,0.2192916973216609,0.03908204660247072
21.0,0.40665676891059593,0.196939388476816,0.03925941534791819
21.0,0.4050648469111481,0.21647981740715114,0.03920542067894628
22.0,0.4000319058752629,0.19912511494274784,0.03917994220717431
21.0,0.4345427511265023,0.20136431321151604,0.03907192485331719
21.0,0.4021512156660901,0.19647288838296198,0.03927554450928187
21.0,0.46291580616636085,0.19781642981297348,0.03901874264582331
21.0,0.4659669984819817,0.19548229103944217,0.03899652202451035
21.0,0.4527627166808932,0.20943211508962256,0.03906831080053523
21.0,0.4599216143010617,0.19703468018874737,0.03903694498475178
24.0,0.47170151110069014,0.21532643624226275,0.03882182279534829
21.0,0.4449777123444101,0.19872581270098416,0.039114372963843916
20.0,0.46619030836302794,0.17768503536580668,0.038797300866892884
22.0,0.40387943035982016,0.19608936742401653,0.03918242361661485
21.0,0.42253253003636054,0.19437257365521704,0.039147679882173575
21.0,0.40770618208587345,0.19764121986669056,0.039246247868790045
21.0,0.4059238020938588,0.19559199475432898,0.03922587629773768
21.0,0.4381610636167656,0.18369416253631993,0.038864226880868845
21.0,0.4013666392505361,0.19687569884707942,0.03926958112207793
21.0,0.45342749455814274,0.1982493624611284,0.039100773239200345
21.0,0.4098981234871111,0.17052925996615567,0.03904634232243971
21.0,0.40369386313554895,0.19995437813795477,0.03922555611587439
21.0,0.40526010751573227,0.1880180751629554,0.03910307054406957
21.0,0.4076029826468885,0.19187569991979803,0.039201318348822664
21.0,0.44837756443144644,0.17320394717637144,0.03881544717399535
21.0,0.4027813621418258,0.1951391600163755,0.03924678417341104
20.0,0.4047964762838017,0.19639536757036216,0.03918547334886266
21.0,0.40891937043839255,0.17878773663784017,0.03900431044833519
21.0,0.40172209350956845,0.19330732256536257,0.0391893155312223
21.0,0.4061012670103821,0.1714505809076772,0.03905804096726994
21.0,0.4035338239493815,0.21276183283961825,0.03918415660094993
22.0,0.41824095297613517,0.18141992945827853,0.03903221429772156
21.0,0.4620676356593107,0.19732087477034427,0.039028988465448854
21.0,0.4281024007945822,0.2199457176328527,0.03912576343363086
21.0,0.407105103366838,0.1944891557212603,0.0392383073585802
21.0,0.4150813518508449,0.19568235290346225,0.03913851867860998
21.0,0.4236094294525167,0.1981505949946531,0.03913036604791571
21.0,0.4693508310004531,0.17530937292066986,0.03875137878314933
21.0,0.4044211448389478,0.19653386513676585,0.03929771310104195
20.0,0.4115665735888218,0.1992154490553927,0.03917677640900068
21.0,0.45570402563843937,0.20609578345732543,0.039046850611147585
23.0,0.40002757037024433,0.20857564114056004,0.038968526122838354
21.0,0.43113069124407377,0.17631896340085296,0.038832865067358814
22.0,0.402929967389941,0.17277038410888987,0.03899550944936773
21.0,0.4058968077856603,0.19731480765868029,0.03927275492479784
21.0,0.4366257597280682,0.1958731464966421,0.039112047643061754
21.0,0.4013622462573045,0.1948177060527579,0.03922761728661933
21.0,0.4333721960920017,0.19848052801754967,0.03913097839572924
21.0,0.4410944475760291,0.18494495570366867,0.03889339144634199
21.0,0.40892077844902114,0.19665404407183187,0.03925213121052815
21.0,0.4045134268722769,0.17628071455207284,0.03899762665193882
20.0,0.4066835879194867,0.18866602174486388,0.039093048851748274
21.0,0.40269668340348047,0.20488259488183747,0.039213020995926225
21.0,0.41900119498186317,0.20034131610420028,0.0390723811124724
21.0,0.4790819049106029,0.19384707753283384,0.03893291789736615
